,fluxes,kcat,MW,kcat_MW,equ
AM4PCP,0.0,,,,anhm4p_c + h2o_c --> ala__D_c + anhm3p_c
AM3PA,0.0,,,,anhm3p_c + h2o_c --> LalaDgluMdap_c + anhm_c
UM4PCP,0.0,,,,h2o_c + um4p_c --> ala__D_c + ugmd_c
CBLAT,0.0,221.3679996,21.9989,10.062684934246713,atp_c + cbl1_c + h_c --> adocbl_c + pppi_c
MSO3abcpp,0.0,,,,atp_c + h2o_c + mso3_p --> adp_c + h_c + mso3_c + pi_c
MSO3tex_num1,0.0,1684509.733,41.2198,40866.51883318211,mso3_e --> mso3_p
FECRMR1,0.0,,,,fadh2_c + 2.0 fecrm_c --> fad_c + 2.0 fe2_c + 2.0 fecrm_un_c + 2.0 h_c
FECRMR2,0.0,,,,2.0 fecrm_c + fmnh2_c --> 2.0 fe2_c + 2.0 fecrm_un_c + fmn_c + 2.0 h_c
TDP,0.0,2040.631578,17.4329,117.05634621893087,h2o_c + thmpp_c --> h_c + pi_c + thmmp_c
3PEPTabcpp_num1,0.0,,,,LalaDgluMdap_p + atp_c + h2o_c --> LalaDgluMdap_c + adp_c + h_c + pi_c
4PEPTabcpp_num1,0.0,,,,LalaDgluMdapDala_p + atp_c + h2o_c --> LalaDgluMdapDala_c + adp_c + h_c + pi_c
AGM3Pt2pp,0.0,,,,anhgm3p_p + h_p --> anhgm3p_c + h_c
AGM4Pt2pp,0.0,,,,anhgm4p_p + h_p --> anhgm4p_c + h_c
AGMt2pp,0.0,,,,anhgm_p + h_p --> anhgm_c + h_c
FECRMexs,0.0,,,,fe3_e + fecrm_un_e --> fecrm_e
ARBTNR1,0.0,,,,2.0 arbtn_fe3_c + fadh2_c --> 2.0 arbtn_c + fad_c + 2.0 fe2_c + 2.0 h_c
ARBTNR2,0.0,,,,2.0 arbtn_fe3_c + fmnh2_c --> 2.0 arbtn_c + 2.0 fe2_c + fmn_c + 2.0 h_c
ARBTNR3,0.0,,,,2.0 arbtn_fe3_c + rbflvrd_c --> 2.0 arbtn_c + 2.0 fe2_c + 2.0 h_c + ribflv_c
ARBTNexs,0.0,,,,arbtn_e + fe3_e --> arbtn_fe3_e
FEOXAMexs,0.0,,,,fe3_e + feoxam_un_e --> feoxam_e
FEOXAMR1,0.0,,,,fadh2_c + 2.0 feoxam_c --> fad_c + 2.0 fe2_c + 2.0 feoxam_un_c + 2.0 h_c
FEOXAMR2,0.0,,,,2.0 feoxam_c + fmnh2_c --> 2.0 fe2_c + 2.0 feoxam_un_c + fmn_c + 2.0 h_c
FEOXAMR3,0.0,,,,2.0 feoxam_c + rbflvrd_c --> 2.0 fe2_c + 2.0 feoxam_un_c + 2.0 h_c + ribflv_c
PTHRpp_num1,0.0,,,,h2o_p + thrp_p --> pi_p + thr__L_p
ARABDI,0.0,379.8,389.86,0.9741958651823732,arab__D_c --> rbl__D_c
AGt3,0.0,,,,ag_c + h_e --> ag_e + h_c
CD2t3pp_num1,0.0,,,,cd2_c + h_p --> cd2_p + h_c
ZNabcpp,0.0,1080000.0,178.747,6042.0594471515615,atp_c + h2o_c + zn2_p --> adp_c + h_c + pi_c + zn2_c
SKMt2pp,0.0,,,,h_p + skm_p --> h_c + skm_c
FE2t2pp,0.0,,,,fe2_p + h_p --> fe2_c + h_c
R5PPpp_num1,0.0,,,,h2o_p + r5p_p --> pi_p + rib__D_p
PSP_Lpp_num1,0.0,600507.702,104.4142,5751.207230434176,h2o_p + pser__L_p --> pi_p + ser__L_p
TYRPpp,0.0,,,,h2o_p + tyrp_p --> pi_p + tyr__L_p
GLYC2Ptex_num1,0.0,1684509.733,41.2198,40866.51883318211,glyc2p_e --> glyc2p_p
PSERtex_num1,0.0,1684509.733,41.2198,40866.51883318211,pser__L_e --> pser__L_p
R5Ptex_num1,0.0,1684509.733,41.2198,40866.51883318211,r5p_e --> r5p_p
THRPtex_num1,0.0,1684509.733,41.2198,40866.51883318211,thrp_e --> thrp_p
TYRPtex_num1,0.0,1684509.733,41.2198,40866.51883318211,tyrp_e --> tyrp_p
PAPSR2_num1,0.0,2199.2,80.3019,27.38664963095518,grxrd_c + paps_c --> grxox_c + 2.0 h_c + pap_c + so3_c
GRXR_num1,0.0,175018.5,25.7575,6794.855867223138,grxox_c + 2.0 gthrd_c --> grxrd_c + gthox_c
RNDR1b_num1,0.0,,,,adp_c + grxrd_c --> dadp_c + grxox_c + h2o_c
RNDR2b_num1,0.0,,,,gdp_c + grxrd_c --> dgdp_c + grxox_c + h2o_c
FACOAE181,0.0,,,,h2o_c + odecoa_c --> coa_c + h_c + ocdcea_c
FACOAE160,0.0,39036.40614,127.8653,305.29319635585256,h2o_c + pmtcoa_c --> coa_c + h_c + hdca_c
FACOAE140,0.0,39036.40614,127.8653,305.29319635585256,h2o_c + tdcoa_c --> coa_c + h_c + ttdca_c
CPGNR1,0.0,,,,2.0 cpgn_c + fadh2_c --> 2.0 cpgn_un_c + fad_c + 2.0 fe2_c + 2.0 h_c
CPGNR2,0.0,,,,2.0 cpgn_c + fmnh2_c --> 2.0 cpgn_un_c + 2.0 fe2_c + fmn_c + 2.0 h_c
CPGNR3,0.0,,,,2.0 cpgn_c + rbflvrd_c --> 2.0 cpgn_un_c + 2.0 fe2_c + 2.0 h_c + ribflv_c
CPGNUtpp,0.0,,,,cpgn_un_c + h_p --> cpgn_un_p + h_c
CPGNUtex,0.0,,,,cpgn_un_p + h_p --> cpgn_un_e + h_c
AAMYL,0.0,,,,14glucan_c --> malthx_c
AAMYLpp,0.0,,,,14glucan_p --> malthx_p
FACOAL80t2pp_num1,0.0,,,,atp_c + coa_c + h_p + octa_p --> amp_c + h_c + occoa_c + ppi_c
PPGPPDP,0.0,9488.999999,79.3424,119.5955756190889,h2o_c + ppgpp_c --> gdp_c + ppi_c
CPGNabcpp,0.0,,,,atp_c + cpgn_p + h2o_c --> adp_c + cpgn_c + h_c + pi_c
CPGNexs,0.0,,,,cpgn_un_e + fe3_e --> cpgn_e
CITtex_num1,0.0,1684509.733,41.2198,40866.51883318211,cit_e --> cit_p
ACGAtex_num1,0.0,1684509.733,41.2198,40866.51883318211,acgam_e --> acgam_p
DDCAtexi,0.0,,,,ddca_e --> ddca_p
TTDCAtexi,0.0,,,,ttdca_e --> ttdca_p
HDCAtexi,0.0,,,,hdca_e --> hdca_p
GUACYC,0.0,,,,gtp_c --> 35cgmp_c + ppi_c
23PDE2pp,0.0,36432.0,70.8322,514.3423471246128,23cump_p + h2o_p --> 3ump_p + h_p
23PDE4pp,0.0,36432.0,70.8322,514.3423471246128,23ccmp_p + h2o_p --> 3cmp_p + h_p
23PDE9pp,0.0,36432.0,70.8322,514.3423471246128,23cgmp_p + h2o_p --> 3gmp_p + h_p
ATPHs,0.0,,,,atp_c + h2o_c + h_c --> itp_c + nh4_c
SARCOX,0.0,72104.4,40.902,1762.8575619774094,h2o_c + o2_c + sarcs_c --> fald_c + gly_c + h2o2_c
GTPHs,0.0,,,,gtp_c + h2o_c + h_c --> nh4_c + xtp_c
MN6PP_num1,0.0,,,,h2o_c + man6p_c --> man_c + pi_c
3KGK,0.0,,,,3dhguln_c + atp_c --> 3dhgulnp_c + adp_c + h_c
EX_cd2_e,-0.0,,,,cd2_e --> 
F6PP_num1,0.0,,,,f6p_c + h2o_c --> fru_c + pi_c
GDPMNH,0.0,,,,gdpmann_c + h2o_c --> gdp_c + h_c + man_c
FACOAL60t2pp_num1,0.0,,,,atp_c + coa_c + h_p + hxa_p --> amp_c + h_c + hxcoa_c + ppi_c
IDONt2rpp,0.0,,,,h_p + idon__L_p --> h_c + idon__L_c
ILEabcpp,0.0,,,,atp_c + h2o_c + ile__L_p --> adp_c + h_c + ile__L_c + pi_c
INDOLEt2pp,0.0,,,,h_c + indole_c --> h_p + indole_p
INSt2pp_num1,0.0,,,,h_p + ins_p --> h_c + ins_c
LYXt2pp,0.0,,,,h_p + lyx__L_p --> h_c + lyx__L_c
GDPDPK_num1,0.0,54438.00001,83.8756,649.0326150871052,atp_c + gdp_c --> amp_c + h_c + ppgpp_c
OCDCAtexi,0.0,,,,ocdca_e --> ocdca_p
OCDCEAtexi,0.0,,,,ocdcea_e --> ocdcea_p
G6Ptex_num1,0.0,1684509.733,41.2198,40866.51883318211,g6p_e --> g6p_p
TUNGSabcpp,0.0,,,,atp_c + h2o_c + tungs_p --> adp_c + h_c + pi_c + tungs_c
MOBDabcpp_num1,0.0,,,,atp_c + h2o_c + mobd_p --> adp_c + h_c + mobd_c + pi_c
MOBDtex_num1,4.530652913949857e-06,1684509.733,41.2198,40866.51883318211,mobd_e --> mobd_p
NI2uabcpp_num1,0.0,,,,atp_c + h2o_c + ni2_p --> adp_c + h_c + ni2_c + pi_c
NI2tex_num1,0.00020905727017225768,1684509.733,41.2198,40866.51883318211,ni2_e --> ni2_p
R1PK,0.761084318694401,,,,atp_c + r1p_c --> adp_c + h_c + r15bp_c
R15BPK,0.761084318694401,,,,atp_c + r15bp_c --> adp_c + prpp_c
Kabcpp_num1,0.0,,,,atp_c + h2o_c + k_p --> adp_c + h_c + k_c + pi_c
LEUabcpp_num1,0.0,,,,atp_c + h2o_c + leu__L_p --> adp_c + h_c + leu__L_c + pi_c
L_LACt2rpp_num1,0.0,,,,h_p + lac__L_p --> h_c + lac__L_c
MALt2_2pp,0.0,,,,2.0 h_p + mal__L_p --> 2.0 h_c + mal__L_c
MALt2_3pp_num1,0.0,,,,3.0 h_p + mal__L_p --> 3.0 h_c + mal__L_c
MALTabcpp,0.0,11160.0,214.6074,52.00193469563491,atp_c + h2o_c + malt_p --> adp_c + h_c + malt_c + pi_c
MALTHXabcpp,0.0,,,,atp_c + h2o_c + malthx_p --> adp_c + h_c + malthx_c + pi_c
MALTPTabcpp,0.0,,,,atp_c + h2o_c + maltpt_p --> adp_c + h_c + maltpt_c + pi_c
MALTTRabcpp,0.0,,,,atp_c + h2o_c + malttr_p --> adp_c + h_c + malttr_c + pi_c
MALTTTRabcpp,0.0,,,,atp_c + h2o_c + maltttr_p --> adp_c + h_c + maltttr_c + pi_c
MAN6Pt6_2pp,0.0,,,,man6p_p + 2.0 pi_c --> man6p_c + 2.0 pi_p
MANGLYCptspp,0.0,,,,manglyc_p + pep_c --> man6pglyc_c + pyr_c
MELIBt2pp_num1,0.0,,,,h_p + melib_p --> h_c + melib_c
METabcpp,0.0,,,,atp_c + h2o_c + met__L_p --> adp_c + h_c + met__L_c + pi_c
EX_fe3hox_un_e,0.0,,,,fe3hox_un_e --> 
GGPTRCS,0.0,21384.0,638.1259,33.510628545244764,atp_c + glu__L_c + ptrc_c --> adp_c + ggptrc_c + h_c + pi_c
EX_23dappa_e,0.0,,,,23dappa_e --> 
RMNtpp,0.0,,,,h_p + rmn_p --> h_c + rmn_c
SERt4pp,0.0,,,,na1_p + ser__L_p --> na1_c + ser__L_c
SUCCt2_3pp_num1,0.0,,,,3.0 h_p + succ_p --> 3.0 h_c + succ_c
MNLptspp_num1,0.0,,,,mnl_p + pep_c --> mnl1p_c + pyr_c
NAt3_1p5pp,0.0,,,,3.0 h_p + 2.0 na1_c --> 3.0 h_c + 2.0 na1_p
NAt3_2pp,0.0,,,,2.0 h_p + na1_c --> 2.0 h_c + na1_p
NH4tpp_num1,6.990095195022991,,,,nh4_p --> nh4_c
NMNPtpp,0.0,,,,nmn_p --> nmn_c
NO2t2rpp_num1,0.0,,,,h_p + no2_p --> h_c + no2_c
NO3t7pp_num1,0.0,,,,no2_c + no3_p --> no2_p + no3_c
ORNabcpp,0.0,,,,atp_c + h2o_c + orn_p --> adp_c + h_c + orn_c + pi_c
PIuabcpp,0.0,,,,atp_c + h2o_c + pi_p --> adp_c + h_c + 2.0 pi_c
PNTOt4pp,0.0,,,,na1_p + pnto__R_p --> na1_c + pnto__R_c
FRULYSDG,0.0,,,,frulysp_c + h2o_c --> g6p_c + lys__L_c
METDabcpp,0.0,,,,atp_c + h2o_c + met__D_p --> adp_c + h_c + met__D_c + pi_c
PROabcpp,0.0,,,,atp_c + h2o_c + pro__L_p --> adp_c + h_c + pi_c + pro__L_c
PROt2rpp_num1,0.0,,,,h_p + pro__L_p --> h_c + pro__L_c
PROt4pp,0.0,,,,na1_p + pro__L_p --> na1_c + pro__L_c
PTRCabcpp_num1,0.0,,,,atp_c + h2o_c + ptrc_p --> adp_c + h_c + pi_c + ptrc_c
ASNNpp,0.0,1294539.408,147.4028,8782.325763146968,asn__L_p + h2o_p --> asp__L_p + nh4_p
GLUNpp,0.0,127426.0,147.4028,864.4747589598026,gln__L_p + h2o_p --> glu__L_p + nh4_p
NTD12_num1,0.0,,,,dimp_c + h2o_c --> din_c + pi_c
FECRMtonex,0.0,,,,fecrm_e + h_p --> fecrm_p + h_c
ARBTNtonex,0.0,,,,arbtn_fe3_e + h_p --> arbtn_fe3_p + h_c
ADOCBLabcpp,0.0,,,,adocbl_p + atp_c + h2o_c --> adocbl_c + adp_c + h_c + pi_c
EX_enter_e,0.0,,,,enter_e --> 
EX_fecrm_un_e,-0.0,,,,fecrm_un_e --> 
EX_cgly_e,0.0,,,,cgly_e --> 
EX_chtbs_e,-0.0,,,,chtbs_e --> 
EX_gmp_e,0.0,,,,gmp_e --> 
EX_h2o2_e,0.0,,,,h2o2_e --> 
EX_ump_e,0.0,,,,ump_e --> 
EX_pydam_e,0.0,,,,pydam_e --> 
CRNabcpp,0.0,,,,atp_c + crn_p + h2o_c --> adp_c + crn_c + h_c + pi_c
CRNDabcpp,0.0,,,,atp_c + crn__D_p + h2o_c --> adp_c + crn__D_c + h_c + pi_c
DNTPPA_num1,0.0,14760.54,17.3058,852.924453073536,ahdt_c + h2o_c --> dhpmp_c + h_c + ppi_c
CTBTabcpp,0.0,,,,atp_c + ctbt_p + h2o_c --> adp_c + ctbt_c + h_c + pi_c
NTPP9,0.0,24891.6,42.0777,591.5627517663751,h2o_c + itp_c --> h_c + imp_c + ppi_c
NTPP10,0.0,809014.9090000001,42.0777,19226.690360927525,ditp_c + h2o_c --> dimp_c + h_c + ppi_c
NTPP11,0.0,809014.9090000001,42.0777,19226.690360927525,h2o_c + xtp_c --> h_c + ppi_c + xmp_c
NTD10pp_num1,0.0,347934.6,104.4142,3332.253658985081,h2o_p + xmp_p --> pi_p + xtsn_p
NTD1pp_num1,0.0,290100.0,60.824,4769.498882020255,dump_p + h2o_p --> duri_p + pi_p
NTD2pp_num1,0.0,347934.6,60.824,5720.350519531764,h2o_p + ump_p --> pi_p + uri_p
NTD3pp_num1,0.0,290100.0,60.824,4769.498882020255,dcmp_p + h2o_p --> dcyt_p + pi_p
NTD4pp_num1,0.0,347934.6,104.4142,3332.253658985081,cmp_p + h2o_p --> cytd_p + pi_p
NTD5pp_num1,0.0,290100.0,104.4142,2778.3577329520317,dtmp_p + h2o_p --> pi_p + thymd_p
NTD6pp_num1,0.0,290100.0,60.824,4769.498882020255,damp_p + h2o_p --> dad_2_p + pi_p
NTD7pp_num1,0.0,347934.6,104.4142,3332.253658985081,amp_p + h2o_p --> adn_p + pi_p
NTD9pp_num1,0.0,347934.6,104.4142,3332.253658985081,gmp_p + h2o_p --> gsn_p + pi_p
PEAMNOpp,0.0,116539.2,168.7573,690.572792999177,h2o_p + o2_p + peamn_p --> h2o2_p + nh4_p + pacald_p
GAL1PPpp,0.0,,,,gal1p_p + h2o_p --> gal_p + pi_p
H2O2tex_num1,0.0,1684509.733,41.2198,40866.51883318211,h2o2_e --> h2o2_p
ARGDCpp,0.0,12120.54546,295.5938,41.00405847483946,arg__L_p + h_p --> agm_p + co2_p
ALLPI,0.0,21427852.32,32.1466,666566.6764136797,all6p_c --> allul6p_c
ALLK,0.0,77142.85715,33.8209,2280.922658770169,all__D_c + atp_c --> adp_c + all6p_c + h_c
ALLULPE,0.0,,,,allul6p_c --> f6p_c
ADEtex_num1,0.0,1684509.733,41.2198,40866.51883318211,ade_e --> ade_p
ADNtex,0.0,,,,adn_e --> adn_p
AGMtex_num1,0.0,1684509.733,41.2198,40866.51883318211,agm_e --> agm_p
ALAtex_num1,0.0,1684509.733,121.1044,13909.566729202244,ala__L_e --> ala__L_p
BALAtex_num1,0.0,1684509.733,41.2198,40866.51883318211,ala_B_e --> ala_B_p
DALAtex_num1,0.0,1684509.733,41.2198,40866.51883318211,ala__D_e --> ala__D_p
AMPtex_num1,0.0,1684509.733,117.9999,14275.518309761283,amp_e --> amp_p
ARBtex_num1,0.0,1684509.733,41.2198,40866.51883318211,arab__L_e --> arab__L_p
ARGtex_num1,0.0,1684509.733,41.2198,40866.51883318211,arg__L_e --> arg__L_p
ASCBtex_num1,0.0,1684509.733,41.2198,40866.51883318211,ascb__L_e --> ascb__L_p
FACOAL100t2pp_num1,0.0,,,,atp_c + coa_c + dca_p + h_p --> amp_c + dcacoa_c + h_c + ppi_c
RIBabcpp_num1,0.0,,,,atp_c + h2o_c + rib__D_p --> adp_c + h_c + pi_c + rib__D_c
GPDDA3pp,0.0,7360.56,81.6867,90.10720227405442,g3ps_p + h2o_p --> glyc3p_p + h_p + ser__L_p
GPDDA4pp,0.0,7360.56,81.6867,90.10720227405442,g3pg_p + h2o_p --> glyc3p_p + glyc_p + h_p
GPDDA2pp,0.0,35568.78667,81.6867,435.42934982071745,g3pe_p + h2o_p --> etha_p + glyc3p_p + h_p
FACOAL120t2pp_num1,0.0,,,,atp_c + coa_c + ddca_p + h_p --> amp_c + ddcacoa_c + h_c + ppi_c
FACOAL140t2pp_num1,0.0,,,,atp_c + coa_c + h_p + ttdca_p --> amp_c + h_c + ppi_c + tdcoa_c
FE3HOXtonex,0.0,,,,fe3hox_e + h_p --> fe3hox_p + h_c
CU2abcpp,0.0,,,,atp_c + cu2_c + h2o_c --> adp_c + cu2_p + h_c + pi_c
COBALT2abcpp,0.0,,,,atp_c + cobalt2_c + h2o_c --> adp_c + cobalt2_p + h_c + pi_c
NI2abcpp,0.0,,,,atp_c + h2o_c + ni2_c --> adp_c + h_c + ni2_p + pi_c
MG2uabcpp,0.0,81000.0,99.4665,814.344528057185,atp_c + h2o_c + mg2_p --> adp_c + h_c + mg2_c + pi_c
HCYSMT2,0.0,899817.75,33.4228,26922.27311894874,hcys__L_c + mmet_c --> h_c + 2.0 met__L_c
MMETtex_num1,0.0,1684509.733,41.2198,40866.51883318211,mmet_e --> mmet_p
FE3tex_num1,0.0,1684509.733,41.2198,40866.51883318211,fe3_e --> fe3_p
MG2tex_num1,0.005614773432645002,1684509.733,41.2198,40866.51883318211,mg2_e --> mg2_p
Zn2tex_num1,0.00022070752052241448,1684509.733,41.2198,40866.51883318211,zn2_e --> zn2_p
MMETt2pp,0.0,,,,h_p + mmet_p --> h_c + mmet_c
CD2tex_num1,0.0,1684509.733,41.2198,40866.51883318211,cd2_e --> cd2_p
GLNabcpp,0.0,,,,atp_c + gln__L_p + h2o_c --> adp_c + gln__L_c + h_c + pi_c
GLUabcpp,0.0,,,,atp_c + glu__L_p + h2o_c --> adp_c + glu__L_c + h_c + pi_c
GLUABUTt7pp,0.0,,,,4abut_c + glu__L_p --> 4abut_p + glu__L_c
GLUt2rpp,0.0,,,,glu__L_p + h_p --> glu__L_c + h_c
GLUt4pp,0.0,,,,glu__L_p + na1_p --> glu__L_c + na1_c
GLYALDtpp,0.0,,,,glyald_p --> glyald_c
EX_etha_e,0.0,,,,etha_e --> 
ACGK,0.19144726953186517,208316.7158,54.3191,3835.054627193749,acglu_c + atp_c --> acg5p_c + adp_c
LCTSt3ipp_num1,0.0,,,,h_p + lcts_c --> h_c + lcts_p
ARBt3ipp,0.0,,,,arab__L_c + h_p --> arab__L_p + h_c
14GLUCANabcpp,0.0,,,,14glucan_p + atp_c + h2o_c --> 14glucan_c + adp_c + h_c + pi_c
14GLUCANtexi,0.0,,,,14glucan_e --> 14glucan_p
DHPTPE,0.0,,,,ahdt_c --> dhmptp_c
NADPHQR2,47.71936835385469,,,,h_c + nadph_c + q8_c --> nadp_c + q8h2_c
NADPHQR3,0.0,,,,h_c + mqn8_c + nadph_c --> mql8_c + nadp_c
NADPHQR4,0.0,,,,2dmmq8_c + h_c + nadph_c --> 2dmmql8_c + nadp_c
GLBRAN2,0.0,1800270.0,84.3369,21346.172316032484,glycogen_c --> bglycogen_c
ASR,0.0,554.4,40.2035,13.789844167796335,aso4_c + 2.0 gthrd_c --> aso3_c + gthox_c + h2o_c
ASO3tex_num1,0.0,1684509.733,41.2198,40866.51883318211,aso3_e --> aso3_p
MANGLYCtex_num1,0.0,1684509.733,41.2198,40866.51883318211,manglyc_e --> manglyc_p
EX_frulys_e,0.0,,,,frulys_e --> 
METOX1s,0.0,,,,h2o2_c + met__L_c --> h2o_c + metsox_S__L_c
METOX2s,0.0,,,,h2o2_c + met__L_c --> h2o_c + metsox_R__L_c
FRUURt2rpp,0.0,,,,fruur_p + h_p --> fruur_c + h_c
FRUURtex_num1,0.0,1684509.733,41.2198,40866.51883318211,fruur_e --> fruur_p
ECAtpp,0.0,,,,unagamuf_c --> unagamuf_p
O16AT,0.0,,,,accoa_c + ragund_c --> aragund_c + coa_c
O16GALFT,0.0,,,,garagund_c + udpgalfur_c --> gfgaragund_c + h_c + udp_c
O16GLCT2,0.0,,,,gfgaragund_c + udpg_c --> h_c + o16aund_c + udp_c
O16AUNDtpp,0.0,,,,o16aund_c --> o16aund_p
O16AP1pp,0.0,,,,2.0 o16aund_p --> h_p + o16a2und_p + udcpdp_p
GLYCAt2rpp_num1,0.0,,,,glyc__R_p + h_p --> glyc__R_c + h_c
GLYCAtex_num1,0.0,1684509.733,41.2198,40866.51883318211,glyc__R_e --> glyc__R_p
EX_enlipa_e,0.0,,,,enlipa_e --> 
EX_hacolipa_e,-0.0,,,,hacolipa_e --> 
AGM4PCP,0.0,,,,anhgm4p_c + h2o_c --> ala__D_c + anhgm3p_c
4PCP,0.0,,,,LalaDgluMdapDala_c + h2o_c --> LalaDgluMdap_c + ala__D_c
4PCPpp,0.0,,,,LalaDgluMdapDala_p + h2o_p --> LalaDgluMdap_p + ala__D_p
FALDH2,0.0,6786759.139,78.718,86216.1022764806,hmgth_c + nad_c --> Sfglutth_c + h_c + nadh_c
GLYBabcpp_num1,0.0,,,,atp_c + glyb_p + h2o_c --> adp_c + glyb_c + h_c + pi_c
GLYC3Pt6pp,0.0,,,,glyc3p_p + pi_c --> glyc3p_c + pi_p
GLYCLTt4pp,0.0,,,,glyclt_p + na1_p --> glyclt_c + na1_c
GLYCtpp_num1,0.0,,,,glyc_c --> glyc_p
H2Otpp_num1,0.0,,,,h2o_p --> h2o_c
HCINNMt2rpp,0.0,,,,3hcinnm_p + h_p --> 3hcinnm_c + h_c
HISabcpp,0.0,,,,atp_c + h2o_c + his__L_p --> adp_c + h_c + his__L_c + pi_c
HISt2rpp,0.0,,,,h_p + his__L_p --> h_c + his__L_c
CBIAT,0.0,634775.2272,21.9989,28854.86216128988,atp_c + cbi_c + h_c --> adocbi_c + pppi_c
LYSabcpp,0.0,,,,atp_c + h2o_c + lys__L_p --> adp_c + h_c + lys__L_c + pi_c
COBALT2tex_num1,1.6180903264106632e-05,1684509.733,41.2198,40866.51883318211,cobalt2_e --> cobalt2_p
PPDOy,0.0,,,,h_c + lald__D_c + nadph_c --> 12ppd__R_c + nadp_c
FALGTHLs,0.0,,,,fald_c + gthrd_c --> hmgth_c
NTD12pp_num1,0.0,,,,dimp_p + h2o_p --> din_p + pi_p
PPA2_num1,0.0,5993539.2,116.2719,51547.615545974564,h2o_c + pppi_c --> h_c + pi_c + ppi_c
DIMPtex_num1,0.0,1684509.733,41.2198,40866.51883318211,dimp_e --> dimp_p
3NTD7pp_num1,0.0,98689.5,70.8322,1393.2858219849163,3amp_p + h2o_p --> adn_p + pi_p
3NTD4pp_num1,0.0,98689.5,98.8772,998.1016857273466,3cmp_p + h2o_p --> cytd_p + pi_p
3NTD2pp_num1,0.0,98689.5,70.8322,1393.2858219849163,3ump_p + h2o_p --> pi_p + uri_p
3NTD9pp_num1,0.0,98689.5,70.8322,1393.2858219849163,3gmp_p + h2o_p --> gsn_p + pi_p
23PDE7pp,0.0,36432.0,70.8322,514.3423471246128,23camp_p + h2o_p --> 3amp_p + h_p
GALTptspp,0.0,,,,galt_p + pep_c --> galt1p_c + pyr_c
GALURt2rpp,0.0,,,,galur_p + h_p --> galur_c + h_c
GLCNt2rpp_num1,0.0,,,,glcn_p + h_p --> glcn_c + h_c
GLCptspp_num1,0.0,827830.2845,255.8472,3235.643323436801,glc__D_p + pep_c --> g6p_c + pyr_c
GLCRt2rpp_num1,0.0,,,,glcr_p + h_p --> glcr_c + h_c
GLCt2pp,4.522562462317815,,,,glc__D_p + h_p --> glc__D_c + h_c
GLCURt2rpp_num1,0.0,,,,glcur_p + h_p --> glcur_c + h_c
ACMUMptspp,0.0,,,,acmum_p + pep_c --> acmum6p_c + pyr_c
EX_h2o_e,48.87880330068993,,,,h2o_e --> 
EX_ala__D_e,0.0,,,,ala__D_e --> 
HSTPT,0.06131785653739737,901594.9793,78.7203,11453.1446056481,glu__L_c + imacp_c --> akg_c + hisp_c
THDPS,0.24009159539668365,,,,h2o_c + succoa_c + thdp_c --> coa_c + sl2a6o_c
ACONMT,0.0,,,,acon_T_c + amet_c --> aconm_c + ahcys_c
XTSNtex_num1,0.0,1684509.733,41.2198,40866.51883318211,xtsn_e --> xtsn_p
EX_hdca_e,0.0,,,,hdca_e --> 
EX_glcr_e,-0.0,,,,glcr_e --> 
GNK_num1,0.0,33840.0,39.0866,865.7698546304872,atp_c + glcn_c --> 6pgc_c + adp_c + h_c
HMBS,0.00028866731423166233,900.0,33.8518,26.586473983658184,h2o_c + 4.0 ppbng_c --> hmbil_c + 4.0 nh4_c
RMK,0.0,,,,atp_c + rml_c --> adp_c + h_c + rml1p_c
FHL_num1,0.0,,,,for_c + h_c --> co2_c + h2_c
HYPOE,0.0,,,,h2o_c + pyam5p_c --> pi_c + pydam_c
MEPCT,0.0015462471159179807,90396.0,51.4745,1756.1316768497022,2me4p_c + ctp_c + h_c --> 4c2me_c + ppi_c
GLUDy_num1,0.0,267981.533,291.4882,919.3563684567675,glu__L_c + h2o_c + nadp_c --> akg_c + h_c + nadph_c + nh4_c
ZN2abcpp,0.0,1080000.0,76.8399,14055.197885473564,atp_c + h2o_c + zn2_c --> adp_c + h_c + pi_c + zn2_p
GLYCLTDy_num1,0.0,339299496.0,35.3434,9600080.80716626,glx_c + h_c + nadph_c --> glyclt_c + nadp_c
LYSDC_num1,0.0,426512.291,805.903,529.2352690088013,h_c + lys__L_c --> 15dap_c + co2_c
DAAD,0.0,192472.1333,95.2146,2021.4560928681103,ala__D_c + fad_c + h2o_c --> fadh2_c + nh4_c + pyr_c
UREAtpp,0.0,,,,urea_p --> urea_c
XANt2pp_num1,0.0,,,,h_p + xan_p --> h_c + xan_c
GLYC3Pabcpp,0.0,,,,atp_c + glyc3p_p + h2o_c --> adp_c + glyc3p_c + h_c + pi_c
PPPNt2rpp,0.0,,,,h_p + pppn_p --> h_c + pppn_c
PTRCORNt7pp,0.0,,,,orn_c + ptrc_p --> orn_p + ptrc_c
SPMDabcpp_num1,0.0,,,,atp_c + h2o_c + spmd_p --> adp_c + h_c + pi_c + spmd_c
HG2tex_num1,0.0,1684509.733,41.2198,40866.51883318211,hg2_e --> hg2_p
NTPP5_num1,0.0,51435.72,17.3058,2972.166556876885,datp_c + h2o_c --> damp_c + h_c + ppi_c
ATPM,6.86,,,,atp_c + h2o_c --> adp_c + h_c + pi_c
NADPPPS,0.0,,,,h2o_c + nadp_c --> nad_c + pi_c
EX_mnl_e,0.0,,,,mnl_e --> 
NTD3_num1,0.0,290100.0,45.4161,6387.6026343080985,dcmp_c + h2o_c --> dcyt_c + pi_c
