,fluxes,reduced_costs,equ
RNDR3b,0.0,357.8877820174892,cdp_c + grxrd_c --> dcdp_c + grxox_c + h2o_c
RNDR4b,0.010967293995709608,-47.070731230114234,grxrd_c + udp_c --> dudp_c + grxox_c + h2o_c
ACGAL1Ptex,0.0,-2.0,acgal1p_e --> acgal1p_p
ACGALtex,0.0,-2.0,acgal_e --> acgal_p
GLCUR1Ptex,0.0,2.0,glcur1p_e --> glcur1p_p
UDPGLCURtex,0.0,2.0,udpglcur_e --> udpglcur_p
UDPGALPpp,0.0,-131.83269414633105,h2o_p + udpgal_p --> gal1p_p + 2.0 h_p + ump_p
UACGAMPpp,0.0,-169.90500180107233,h2o_p + uacgam_p --> acgam1p_p + 2.0 h_p + ump_p
UACGALPpp,0.0,-143.5398087259009,h2o_p + udpacgal_p --> acgal1p_p + 2.0 h_p + ump_p
UGLCURPpp,0.0,-138.48572971827707,h2o_p + udpglcur_p --> glcur1p_p + 2.0 h_p + ump_p
FEROpp,0.0,188.11241109115176,4.0 fe2_p + 4.0 h_p + o2_p --> 4.0 fe3_p + 2.0 h2o_p
ISETACabcpp,0.0,-2.0000000000002274,atp_c + h2o_c + isetac_p --> adp_c + h_c + isetac_c + pi_c
ISETACtex,0.0,-2.0,isetac_e --> isetac_p
GUR1PPpp,0.0,-2.0,glcur1p_p + h2o_p --> glcur_p + pi_p
UDPGtex,0.0,-2.0,udpg_e --> udpg_p
ACGAL1PPpp,0.0,-2.0,acgal1p_p + h2o_p --> acgal_p + pi_p
UDPGALtex,0.0,-2.0,udpgal_e --> udpgal_p
ACGAM1Ptex,0.0,-2.0,acgam1p_e --> acgam1p_p
UACGAMtex,0.0,-2.0,uacgam_e --> uacgam_p
UDPACGALtex,0.0,2.0,udpacgal_e --> udpacgal_p
AM4PCP,0.0,-21.85591441500128,anhm4p_c + h2o_c --> ala__D_c + anhm3p_c
AM3PA,0.0,-33.62011088005198,anhm3p_c + h2o_c --> LalaDgluMdap_c + anhm_c
UM4PCP,0.0,-118.03695963190239,h2o_c + um4p_c --> ala__D_c + ugmd_c
CBLAT,0.0,125.39861617296613,atp_c + cbl1_c + h_c --> adocbl_c + pppi_c
MSO3abcpp,0.0,-2.0000000000002274,atp_c + h2o_c + mso3_p --> adp_c + h_c + mso3_c + pi_c
MSO3tex,0.0,-2.0,mso3_e --> mso3_p
FECRMR1,0.0,396.21221760101616,fadh2_c + 2.0 fecrm_c --> fad_c + 2.0 fe2_c + 2.0 fecrm_un_c + 2.0 h_c
FECRMR2,0.0,-2.0,2.0 fecrm_c + fmnh2_c --> 2.0 fe2_c + 2.0 fecrm_un_c + fmn_c + 2.0 h_c
TDP,0.0,2925.9113061138164,h2o_c + thmpp_c --> h_c + pi_c + thmmp_c
3PEPTabcpp,0.0,-250.00598933289393,LalaDgluMdap_p + atp_c + h2o_c --> LalaDgluMdap_c + adp_c + h_c + pi_c
4PEPTabcpp,0.0,-133.06615741241058,LalaDgluMdapDala_p + atp_c + h2o_c --> LalaDgluMdapDala_c + adp_c + h_c + pi_c
AGM3Pt2pp,0.0,70.88292524386982,anhgm3p_p + h_p --> anhgm3p_c + h_c
AGM4Pt2pp,0.0,-47.53515710619831,anhgm4p_p + h_p --> anhgm4p_c + h_c
AGMt2pp,0.0,472.8645753054639,anhgm_p + h_p --> anhgm_c + h_c
FECRMexs,0.0,-2.0,fe3_e + fecrm_un_e --> fecrm_e
ARBTNR1,0.0,396.21221760101616,2.0 arbtn_fe3_c + fadh2_c --> 2.0 arbtn_c + fad_c + 2.0 fe2_c + 2.0 h_c
ARBTNR2,0.0,-2.0,2.0 arbtn_fe3_c + fmnh2_c --> 2.0 arbtn_c + 2.0 fe2_c + fmn_c + 2.0 h_c
ARBTNR3,0.0,-2.0000000000318323,2.0 arbtn_fe3_c + rbflvrd_c --> 2.0 arbtn_c + 2.0 fe2_c + 2.0 h_c + ribflv_c
ARBTNexs,0.0,-2.0,arbtn_e + fe3_e --> arbtn_fe3_e
FEOXAMexs,0.0,2.0,fe3_e + feoxam_un_e --> feoxam_e
FEOXAMR1,0.0,399.7927491437232,fadh2_c + 2.0 feoxam_c --> fad_c + 2.0 fe2_c + 2.0 feoxam_un_c + 2.0 h_c
FEOXAMR2,0.0,60.296035730483226,2.0 feoxam_c + fmnh2_c --> 2.0 fe2_c + 2.0 feoxam_un_c + fmn_c + 2.0 h_c
FEOXAMR3,0.0,-18.812182282097638,2.0 feoxam_c + rbflvrd_c --> 2.0 fe2_c + 2.0 feoxam_un_c + 2.0 h_c + ribflv_c
PTHRpp,0.0,-149.85455482840007,h2o_p + thrp_p --> pi_p + thr__L_p
ARABDI,0.0,-147.5255494804375,arab__D_c --> rbl__D_c
AGt3,0.0,-2.0,ag_c + h_e --> ag_e + h_c
CD2t3pp,0.0,47.92148051959657,cd2_c + h_p --> cd2_p + h_c
ZNabcpp,0.0,188.74250460900407,atp_c + h2o_c + zn2_p --> adp_c + h_c + pi_c + zn2_c
SKMt2pp,0.0,-2.0,h_p + skm_p --> h_c + skm_c
FE2t2pp,0.0,43.92148051959657,fe2_p + h_p --> fe2_c + h_c
R5PPpp,0.0,131.1708908927948,h2o_p + r5p_p --> pi_p + rib__D_p
PSP_Lpp,0.0,-139.1733398650661,h2o_p + pser__L_p --> pi_p + ser__L_p
TYRPpp,0.0,-354.7763328564813,h2o_p + tyrp_p --> pi_p + tyr__L_p
GLYC2Ptex,0.0,2.0,glyc2p_e --> glyc2p_p
PSERtex,0.0,2.0,pser__L_e --> pser__L_p
R5Ptex,0.0,-2.0,r5p_e --> r5p_p
THRPtex,0.0,-2.0,thrp_e --> thrp_p
TYRPtex,0.0,2.0,tyrp_e --> tyrp_p
PAPSR2,0.0,96.83060578661615,grxrd_c + paps_c --> grxox_c + 2.0 h_c + pap_c + so3_c
GRXR,0.010967293995709608,-26.63797668089137,grxox_c + 2.0 gthrd_c --> grxrd_c + gthox_c
RNDR1b,0.0,227.41359117549865,adp_c + grxrd_c --> dadp_c + grxox_c + h2o_c
RNDR2b,0.0,210.03699654395905,gdp_c + grxrd_c --> dgdp_c + grxox_c + h2o_c
FACOAE181,0.0,1685.6632599038403,h2o_c + odecoa_c --> coa_c + h_c + ocdcea_c
FACOAE160,0.05349437430575656,-33.790910723793786,h2o_c + pmtcoa_c --> coa_c + h_c + hdca_c
FACOAE140,0.0,1620.6683223852037,h2o_c + tdcoa_c --> coa_c + h_c + ttdca_c
CPGNR1,0.0,396.21221760101616,2.0 cpgn_c + fadh2_c --> 2.0 cpgn_un_c + fad_c + 2.0 fe2_c + 2.0 h_c
CPGNR2,0.0,-2.0,2.0 cpgn_c + fmnh2_c --> 2.0 cpgn_un_c + 2.0 fe2_c + fmn_c + 2.0 h_c
CPGNR3,0.0,-2.0,2.0 cpgn_c + rbflvrd_c --> 2.0 cpgn_un_c + 2.0 fe2_c + 2.0 h_c + ribflv_c
CPGNUtpp,0.0,309.19322462810896,cpgn_un_c + h_p --> cpgn_un_p + h_c
CPGNUtex,0.0,-2.0,cpgn_un_p + h_p --> cpgn_un_e + h_c
AAMYL,0.0,-79.69323331671,14glucan_c --> malthx_c
AAMYLpp,0.0,-51.18795877526503,14glucan_p --> malthx_p
FACOAL80t2pp,0.0,-114.16034349606161,atp_c + coa_c + h_p + octa_p --> amp_c + h_c + occoa_c + ppi_c
PPGPPDP,0.0,561.7828946633326,h2o_c + ppgpp_c --> gdp_c + ppi_c
CPGNabcpp,0.0,-2.0000000000002274,atp_c + cpgn_p + h2o_c --> adp_c + cpgn_c + h_c + pi_c
CPGNexs,0.0,2.0,cpgn_un_e + fe3_e --> cpgn_e
CITtex,0.0,-2.0,cit_e --> cit_p
ACGAtex,0.0,-2.0,acgam_e --> acgam_p
DDCAtexi,0.0,-2.0,ddca_e --> ddca_p
TTDCAtexi,0.0,-2.0,ttdca_e --> ttdca_p
HDCAtexi,0.0,-2.0,hdca_e --> hdca_p
GUACYC,0.0,663.5780916336143,gtp_c --> 35cgmp_c + ppi_c
23PDE2pp,0.0,-45.36787553967952,23cump_p + h2o_p --> 3ump_p + h_p
23PDE4pp,0.0,-49.243571916464134,23ccmp_p + h2o_p --> 3cmp_p + h_p
23PDE9pp,0.0,-54.41598713375561,23cgmp_p + h2o_p --> 3gmp_p + h_p
ATPHs,0.0,-2.0,atp_c + h2o_c + h_c --> itp_c + nh4_c
SARCOX,0.0,-74.25530731087264,h2o_c + o2_c + sarcs_c --> fald_c + gly_c + h2o2_c
GTPHs,0.0,-2.0,gtp_c + h2o_c + h_c --> nh4_c + xtp_c
MN6PP,0.0,137.2694726153853,h2o_c + man6p_c --> man_c + pi_c
3KGK,0.0,-77.88548251478846,3dhguln_c + atp_c --> 3dhgulnp_c + adp_c + h_c
EX_cd2_e,-0.0,-2.0,cd2_e --> 
F6PP,0.0,-10.67245521494894,f6p_c + h2o_c --> fru_c + pi_c
GDPMNH,0.0,-12.57606620245042,gdpmann_c + h2o_c --> gdp_c + h_c + man_c
FACOAL60t2pp,0.0,121.96116862792933,atp_c + coa_c + h_p + hxa_p --> amp_c + h_c + hxcoa_c + ppi_c
IDONt2rpp,0.0,2.0,h_p + idon__L_p --> h_c + idon__L_c
ILEabcpp,0.0,142.82102408940727,atp_c + h2o_c + ile__L_p --> adp_c + h_c + ile__L_c + pi_c
INDOLEt2pp,0.0,2.0,h_c + indole_c --> h_p + indole_p
INSt2pp,0.0,-2.0,h_p + ins_p --> h_c + ins_c
LYXt2pp,0.0,-2.0,h_p + lyx__L_p --> h_c + lyx__L_c
GDPDPK,0.0,-65.39110169942614,atp_c + gdp_c --> amp_c + h_c + ppgpp_c
OCDCAtexi,0.0,-2.0,ocdca_e --> ocdca_p
OCDCEAtexi,0.0,-2.0,ocdcea_e --> ocdcea_p
G6Ptex,0.0,2.0,g6p_e --> g6p_p
TUNGSabcpp,0.0,-2.0000000000002274,atp_c + h2o_c + tungs_p --> adp_c + h_c + pi_c + tungs_c
MOBDabcpp,2.9340005338977024e-06,-2.0000000000002274,atp_c + h2o_c + mobd_p --> adp_c + h_c + mobd_c + pi_c
MOBDtex,2.9340005338977024e-06,-2.0,mobd_e --> mobd_p
NI2uabcpp,0.0,188.74250460900407,atp_c + h2o_c + ni2_p --> adp_c + h_c + ni2_c + pi_c
NI2tex,0.00013538316749270825,-2.0,ni2_e --> ni2_p
R1PK,0.0,-2.0000000000002274,atp_c + r1p_c --> adp_c + h_c + r15bp_c
R15BPK,0.0,35.39592883989863,atp_c + r15bp_c --> adp_c + prpp_c
Kabcpp,0.0,142.8210240894075,atp_c + h2o_c + k_p --> adp_c + h_c + k_c + pi_c
LEUabcpp,0.0,142.8210240894075,atp_c + h2o_c + leu__L_p --> adp_c + h_c + leu__L_c + pi_c
L_LACt2rpp,0.0,-2.0,h_p + lac__L_p --> h_c + lac__L_c
MALt2_2pp,0.0,89.84296103919314,2.0 h_p + mal__L_p --> 2.0 h_c + mal__L_c
MALt2_3pp,0.0,135.7644415587897,3.0 h_p + mal__L_p --> 3.0 h_c + mal__L_c
MALTabcpp,0.0,-2.0000000000002274,atp_c + h2o_c + malt_p --> adp_c + h_c + malt_c + pi_c
MALTHXabcpp,0.0,-2.0000000000002274,atp_c + h2o_c + malthx_p --> adp_c + h_c + malthx_c + pi_c
MALTPTabcpp,0.0,-2.0000000000002274,atp_c + h2o_c + maltpt_p --> adp_c + h_c + maltpt_c + pi_c
MALTTRabcpp,0.0,-2.0000000000002274,atp_c + h2o_c + malttr_p --> adp_c + h_c + malttr_c + pi_c
MALTTTRabcpp,0.0,-2.0000000000002274,atp_c + h2o_c + maltttr_p --> adp_c + h_c + maltttr_c + pi_c
MAN6Pt6_2pp,0.0,-2.0,man6p_p + 2.0 pi_c --> man6p_c + 2.0 pi_p
MANGLYCptspp,0.0,-2.0,manglyc_p + pep_c --> man6pglyc_c + pyr_c
MELIBt2pp,0.0,93.84296103919314,h_p + melib_p --> h_c + melib_c
METabcpp,0.0,238.6639851286027,atp_c + h2o_c + met__L_p --> adp_c + h_c + met__L_c + pi_c
EX_fe3hox_un_e,0.0,309.19322462810896,fe3hox_un_e --> 
GGPTRCS,0.0,-1973.7160493578563,atp_c + glu__L_c + ptrc_c --> adp_c + ggptrc_c + h_c + pi_c
EX_23dappa_e,-0.0,-2.0,23dappa_e --> 
RMNtpp,0.0,-2.0,h_p + rmn_p --> h_c + rmn_c
SERt4pp,0.0,43.92148051959657,na1_p + ser__L_p --> na1_c + ser__L_c
SUCCt2_3pp,0.0,137.7644415587897,3.0 h_p + succ_p --> 3.0 h_c + succ_c
MNLptspp,0.0,-2.0,mnl_p + pep_c --> mnl1p_c + pyr_c
NAt3_1p5pp,0.0,53.92148051959657,3.0 h_p + 2.0 na1_c --> 3.0 h_c + 2.0 na1_p
NAt3_2pp,0.0,49.92148051959657,2.0 h_p + na1_c --> 2.0 h_c + na1_p
NH4tpp,4.5267080537216735,-2.0,nh4_p --> nh4_c
NMNPtpp,0.0,-2.0,nmn_p --> nmn_c
NO2t2rpp,0.0,-2.0,h_p + no2_p --> h_c + no2_c
NO3t7pp,0.0,-2.0,no2_c + no3_p --> no2_p + no3_c
ORNabcpp,0.0,140.8210240894075,atp_c + h2o_c + orn_p --> adp_c + h_c + orn_c + pi_c
PIuabcpp,0.0,142.82102408940773,atp_c + h2o_c + pi_p --> adp_c + h_c + 2.0 pi_c
PNTOt4pp,0.0,-2.0,na1_p + pnto__R_p --> na1_c + pnto__R_c
FRULYSDG,0.0,-360.0607369366271,frulysp_c + h2o_c --> g6p_c + lys__L_c
METDabcpp,0.0,-2.0000000000002274,atp_c + h2o_c + met__D_p --> adp_c + h_c + met__D_c + pi_c
PROabcpp,0.0,146.8210240894075,atp_c + h2o_c + pro__L_p --> adp_c + h_c + pi_c + pro__L_c
PROt2rpp,0.0,2.0,h_p + pro__L_p --> h_c + pro__L_c
PROt4pp,0.0,-2.0,na1_p + pro__L_p --> na1_c + pro__L_c
PTRCabcpp,0.0,142.82102408940784,atp_c + h2o_c + ptrc_p --> adp_c + h_c + pi_c + ptrc_c
ASNNpp,0.0,522.7343544609505,asn__L_p + h2o_p --> asp__L_p + nh4_p
GLUNpp,0.0,613.0689766474834,gln__L_p + h2o_p --> glu__L_p + nh4_p
NTD12,0.0,-70.54793053510548,dimp_c + h2o_c --> din_c + pi_c
FECRMtonex,0.0,-2.0,fecrm_e + h_p --> fecrm_p + h_c
ARBTNtonex,0.0,313.19322462810896,arbtn_fe3_e + h_p --> arbtn_fe3_p + h_c
ADOCBLabcpp,0.0,-2.0000000000002274,adocbl_p + atp_c + h2o_c --> adocbl_c + adp_c + h_c + pi_c
EX_enter_e,-0.0,-2.0,enter_e --> 
EX_fecrm_un_e,-0.0,-2.0,fecrm_un_e --> 
EX_cgly_e,0.0,3367.4913259717464,cgly_e --> 
EX_chtbs_e,-0.0,-2.0,chtbs_e --> 
EX_gmp_e,0.0,7294.654522534679,gmp_e --> 
EX_h2o2_e,0.0,878.0352856538932,h2o2_e --> 
EX_ump_e,0.0,2404.543554506584,ump_e --> 
EX_pydam_e,0.0,5141.647328263349,pydam_e --> 
CRNabcpp,0.0,142.8210240894075,atp_c + crn_p + h2o_c --> adp_c + crn_c + h_c + pi_c
CRNDabcpp,0.0,144.8210240894075,atp_c + crn__D_p + h2o_c --> adp_c + crn__D_c + h_c + pi_c
DNTPPA,0.0002804066224539048,-52.66400276485365,ahdt_c + h2o_c --> dhpmp_c + h_c + ppi_c
CTBTabcpp,0.0,146.82102408940818,atp_c + ctbt_p + h2o_c --> adp_c + ctbt_c + h_c + pi_c
NTPP9,0.0,1717.089998225856,h2o_c + itp_c --> h_c + imp_c + ppi_c
NTPP10,0.0,350.5156803199452,ditp_c + h2o_c --> dimp_c + h_c + ppi_c
NTPP11,0.0,1340.4366051475038,h2o_c + xtp_c --> h_c + ppi_c + xmp_c
NTD10pp,0.0,-119.57054656279342,h2o_p + xmp_p --> pi_p + xtsn_p
NTD1pp,0.0,-110.5081328106271,dump_p + h2o_p --> duri_p + pi_p
NTD2pp,0.0,-70.18707411211471,h2o_p + ump_p --> pi_p + uri_p
NTD3pp,0.0,-116.90666916732812,dcmp_p + h2o_p --> dcyt_p + pi_p
NTD4pp,0.0,-120.7561501971445,cmp_p + h2o_p --> cytd_p + pi_p
NTD5pp,0.0,-105.52178094749297,dtmp_p + h2o_p --> pi_p + thymd_p
NTD6pp,0.0,-110.16820531338954,damp_p + h2o_p --> dad_2_p + pi_p
NTD7pp,0.0,-122.36142284994366,amp_p + h2o_p --> adn_p + pi_p
NTD9pp,0.0,-111.06865473844618,gmp_p + h2o_p --> gsn_p + pi_p
PEAMNOpp,0.0,-218.64293602518242,h2o_p + o2_p + peamn_p --> h2o2_p + nh4_p + pacald_p
GAL1PPpp,0.0,50.960761296392675,gal1p_p + h2o_p --> gal_p + pi_p
H2O2tex,0.0,2.0,h2o2_e --> h2o2_p
ARGDCpp,0.0,4120.102191797892,arg__L_p + h_p --> agm_p + co2_p
ALLPI,0.0,257.89888057324737,all6p_c --> allul6p_c
ALLK,0.0,-48.955512034038975,all__D_c + atp_c --> adp_c + all6p_c + h_c
ALLULPE,0.0,-31.625214120526465,allul6p_c --> f6p_c
ADEtex,0.0,-2.0,ade_e --> ade_p
ADNtex,0.0,-2.0,adn_e --> adn_p
AGMtex,0.0,-2.0,agm_e --> agm_p
ALAtex,0.0,-2.0,ala__L_e --> ala__L_p
BALAtex,0.0,-2.0,ala_B_e --> ala_B_p
DALAtex,0.0,-2.0,ala__D_e --> ala__D_p
AMPtex,0.0,2.0,amp_e --> amp_p
ARBtex,0.0,-2.0,arab__L_e --> arab__L_p
ARGtex,0.0,-2.0,arg__L_e --> arg__L_p
ASCBtex,0.0,-2.0,ascb__L_e --> ascb__L_p
FACOAL100t2pp,0.0,-102.91409116983414,atp_c + coa_c + dca_p + h_p --> amp_c + dcacoa_c + h_c + ppi_c
RIBabcpp,0.0,40.911807739280476,atp_c + h2o_c + rib__D_p --> adp_c + h_c + pi_c + rib__D_c
GPDDA3pp,0.0,-73.70818902396803,g3ps_p + h2o_p --> glyc3p_p + h_p + ser__L_p
GPDDA4pp,0.0,289.1810929942876,g3pg_p + h2o_p --> glyc3p_p + glyc_p + h_p
GPDDA2pp,0.0,-65.94510606133144,g3pe_p + h2o_p --> etha_p + glyc3p_p + h_p
FACOAL120t2pp,0.0,1099.9168190853845,atp_c + coa_c + ddca_p + h_p --> amp_c + ddcacoa_c + h_c + ppi_c
FACOAL140t2pp,0.0,-129.21816674071852,atp_c + coa_c + h_p + ttdca_p --> amp_c + h_c + ppi_c + tdcoa_c
FE3HOXtonex,0.0,-2.0,fe3hox_e + h_p --> fe3hox_p + h_c
CU2abcpp,0.0,192.74250460900407,atp_c + cu2_c + h2o_c --> adp_c + cu2_p + h_c + pi_c
COBALT2abcpp,0.0,192.74250460900407,atp_c + cobalt2_c + h2o_c --> adp_c + cobalt2_p + h_c + pi_c
NI2abcpp,0.0,192.74250460900407,atp_c + h2o_c + ni2_c --> adp_c + h_c + ni2_p + pi_c
MG2uabcpp,0.0,280.58546564819767,atp_c + h2o_c + mg2_p --> adp_c + h_c + mg2_c + pi_c
HCYSMT2,0.0,-114.14173253561057,hcys__L_c + mmet_c --> h_c + 2.0 met__L_c
MMETtex,0.0,2.0,mmet_e --> mmet_p
FE3tex,0.0,-2.0,fe3_e --> fe3_p
MG2tex,0.0036360649473660815,-2.0,mg2_e --> mg2_p
Zn2tex,0.0001429277402941595,-2.0,zn2_e --> zn2_p
MMETt2pp,0.0,-2.0,h_p + mmet_p --> h_c + mmet_c
CD2tex,0.0,-2.0,cd2_e --> cd2_p
GLNabcpp,0.0,-2.0000000000002274,atp_c + gln__L_p + h2o_c --> adp_c + gln__L_c + h_c + pi_c
GLUabcpp,0.0,146.8210240894075,atp_c + glu__L_p + h2o_c --> adp_c + glu__L_c + h_c + pi_c
GLUABUTt7pp,0.0,2.0,4abut_c + glu__L_p --> 4abut_p + glu__L_c
GLUt2rpp,0.0,2.0,glu__L_p + h_p --> glu__L_c + h_c
GLUt4pp,0.0,-2.0,glu__L_p + na1_p --> glu__L_c + na1_c
GLYALDtpp,0.0,2.0,glyald_p --> glyald_c
EX_etha_e,0.0,1455.570442942132,etha_e --> 
ACGK,0.1239791265603813,-59.87967020307951,acglu_c + atp_c --> acg5p_c + adp_c
LCTSt3ipp,0.0,-2.0,h_p + lcts_c --> h_c + lcts_p
ARBt3ipp,0.0,93.84296103919314,arab__L_c + h_p --> arab__L_p + h_c
14GLUCANabcpp,0.0,55.01054908289001,14glucan_p + atp_c + h2o_c --> 14glucan_c + adp_c + h_c + pi_c
14GLUCANtexi,0.0,-2.0,14glucan_e --> 14glucan_p
DHPTPE,0.0,-206.39438409148715,ahdt_c --> dhmptp_c
NADPHQR2,1.2473489611786208,-52.89078935282305,h_c + nadph_c + q8_c --> nadp_c + q8h2_c
NADPHQR3,0.0,-10.621019632278156,h_c + mqn8_c + nadph_c --> mql8_c + nadp_c
NADPHQR4,0.0,-32.00636027968858,2dmmq8_c + h_c + nadph_c --> 2dmmql8_c + nadp_c
GLBRAN2,0.0,-14.282219756892005,glycogen_c --> bglycogen_c
ASR,0.0,-79.72723656236121,aso4_c + 2.0 gthrd_c --> aso3_c + gthox_c + h2o_c
ASO3tex,0.0,-2.0,aso3_e --> aso3_p
MANGLYCtex,0.0,-2.0,manglyc_e --> manglyc_p
EX_frulys_e,0.0,2083.1100604096355,frulys_e --> 
METOX1s,0.0,562.6219388240315,h2o2_c + met__L_c --> h2o_c + metsox_S__L_c
METOX2s,0.0,510.4189155570457,h2o2_c + met__L_c --> h2o_c + metsox_R__L_c
FRUURt2rpp,0.0,2.0,fruur_p + h_p --> fruur_c + h_c
FRUURtex,0.0,2.0,fruur_e --> fruur_p
ECAtpp,0.0,-18.68172773209517,unagamuf_c --> unagamuf_p
O16AT,0.0,-32.04319949616911,accoa_c + ragund_c --> aragund_c + coa_c
O16GALFT,0.0,18.20124597960575,garagund_c + udpgalfur_c --> gfgaragund_c + h_c + udp_c
O16GLCT2,0.0,93.12075081125332,gfgaragund_c + udpg_c --> h_c + o16aund_c + udp_c
O16AUNDtpp,0.0,-27.85124112108489,o16aund_c --> o16aund_p
O16AP1pp,0.0,-144.23949892932433,2.0 o16aund_p --> h_p + o16a2und_p + udcpdp_p
GLYCAt2rpp,0.0,2.0,glyc__R_p + h_p --> glyc__R_c + h_c
GLYCAtex,0.0,-2.0,glyc__R_e --> glyc__R_p
EX_enlipa_e,-0.0,-2.0,enlipa_e --> 
EX_hacolipa_e,-0.0,-2.0,hacolipa_e --> 
AGM4PCP,0.0,-25.289985156285184,anhgm4p_c + h2o_c --> ala__D_c + anhgm3p_c
4PCP,0.0,-41.03890628088266,LalaDgluMdapDala_c + h2o_c --> LalaDgluMdap_c + ala__D_c
4PCPpp,0.0,221.90405836256252,LalaDgluMdapDala_p + h2o_p --> LalaDgluMdap_p + ala__D_p
FALDH2,0.0,-88.51785890511383,hmgth_c + nad_c --> Sfglutth_c + h_c + nadh_c
GLYBabcpp,0.0,238.66398512860087,atp_c + glyb_p + h2o_c --> adp_c + glyb_c + h_c + pi_c
GLYC3Pt6pp,0.0,49.70974631683748,glyc3p_p + pi_c --> glyc3p_c + pi_p
GLYCLTt4pp,0.0,-2.0,glyclt_p + na1_p --> glyclt_c + na1_c
GLYCtpp,0.0,2.0,glyc_c --> glyc_p
H2Otpp,0.0,2.0,h2o_p --> h2o_c
HCINNMt2rpp,0.0,2.0,3hcinnm_p + h_p --> 3hcinnm_c + h_c
HISabcpp,0.0,146.82102408940818,atp_c + h2o_c + his__L_p --> adp_c + h_c + his__L_c + pi_c
HISt2rpp,0.0,2.0000000000004547,h_p + his__L_p --> h_c + his__L_c
CBIAT,0.0,109.10840629260818,atp_c + cbi_c + h_c --> adocbi_c + pppi_c
LYSabcpp,0.0,238.66398512860064,atp_c + h2o_c + lys__L_p --> adp_c + h_c + lys__L_c + pi_c
COBALT2tex,1.0478573335348937e-05,-2.0,cobalt2_e --> cobalt2_p
PPDOy,0.0,2052.3701001166864,h_c + lald__D_c + nadph_c --> 12ppd__R_c + nadp_c
FALGTHLs,0.0,-2.0,fald_c + gthrd_c --> hmgth_c
NTD12pp,0.0,-117.2361284313647,dimp_p + h2o_p --> din_p + pi_p
PPA2,0.0,547.308793418371,h2o_c + pppi_c --> h_c + pi_c + ppi_c
DIMPtex,0.0,-2.0,dimp_e --> dimp_p
3NTD7pp,0.0,-42.78105407736666,3amp_p + h2o_p --> adn_p + pi_p
3NTD4pp,0.0,-50.64638695487429,3cmp_p + h2o_p --> cytd_p + pi_p
3NTD2pp,0.0,-52.904299481464705,3ump_p + h2o_p --> pi_p + uri_p
3NTD9pp,0.0,-59.82604563298946,3gmp_p + h2o_p --> gsn_p + pi_p
23PDE7pp,0.0,-41.73854733860162,23camp_p + h2o_p --> 3amp_p + h_p
GALTptspp,0.0,-1.9999999999999858,galt_p + pep_c --> galt1p_c + pyr_c
GALURt2rpp,0.0,2.0,galur_p + h_p --> galur_c + h_c
GLCNt2rpp,0.0,-2.0,glcn_p + h_p --> glcn_c + h_c
GLCptspp,10.0,-1.9999999999999858,glc__D_p + pep_c --> g6p_c + pyr_c
GLCRt2rpp,0.0,-2.0,glcr_p + h_p --> glcr_c + h_c
GLCt2pp,0.0,-2.0,glc__D_p + h_p --> glc__D_c + h_c
GLCURt2rpp,0.0,-2.0,glcur_p + h_p --> glcur_c + h_c
ACMUMptspp,0.0,-2.0,acmum_p + pep_c --> acmum6p_c + pyr_c
EX_h2o_e,26.596916100205345,-2.0,h2o_e --> 
EX_ala__D_e,0.0,264.56731229604827,ala__D_e --> 
HSTPT,0.03970876322577151,-215.51361268043775,glu__L_c + imacp_c --> akg_c + hisp_c
THDPS,0.1554806520069741,-224.96050979749998,h2o_c + succoa_c + thdp_c --> coa_c + sl2a6o_c
ACONMT,0.0,-7.285058852517977,acon_T_c + amet_c --> aconm_c + ahcys_c
XTSNtex,0.0,2.0,xtsn_e --> xtsn_p
EX_hdca_e,0.0,8423.023083380363,hdca_e --> 
EX_glcr_e,-0.0,-2.0,glcr_e --> 
GNK,0.0,-27.296052457707674,atp_c + glcn_c --> 6pgc_c + adp_c + h_c
HMBS,0.00018693774830262503,-2332.725793173624,h2o_c + 4.0 ppbng_c --> hmbil_c + 4.0 nh4_c
RMK,0.0,769.1860933160652,atp_c + rml_c --> adp_c + h_c + rml1p_c
FHL,0.0,-245.28017083730663,for_c + h_c --> co2_c + h2_c
HYPOE,0.0,620.2250429363971,h2o_c + pyam5p_c --> pi_c + pydam_c
MEPCT,0.0010013324679258861,-129.98008795604073,2me4p_c + ctp_c + h_c --> 4c2me_c + ppi_c
GLUDy,0.0,82.35118290340593,glu__L_c + h2o_c + nadp_c --> akg_c + h_c + nadph_c + nh4_c
ZN2abcpp,0.0,192.74250460900407,atp_c + h2o_c + zn2_c --> adp_c + h_c + pi_c + zn2_p
GLYCLTDy,0.0,-20.181789957634464,glx_c + h_c + nadph_c --> glyclt_c + nadp_c
LYSDC,0.0,-2285.717702327219,h_c + lys__L_c --> 15dap_c + co2_c
DAAD,0.0,116.49957142266837,ala__D_c + fad_c + h2o_c --> fadh2_c + nh4_c + pyr_c
UREAtpp,0.0,2.0,urea_p --> urea_c
XANt2pp,0.0,43.921480519597026,h_p + xan_p --> h_c + xan_c
GLYC3Pabcpp,0.0,192.53077040624567,atp_c + glyc3p_p + h2o_c --> adp_c + glyc3p_c + h_c + pi_c
PPPNt2rpp,0.0,2.0,h_p + pppn_p --> h_c + pppn_c
PTRCORNt7pp,0.0,2.0,orn_c + ptrc_p --> orn_p + ptrc_c
