,reaction,ECMpy_fluxes,model_gecko_adj_subunit_fluxes,model_smoment_adj_subunit_fluxes,model_ori_fluxes
FA141ACPHi,FA141ACPHi,0.0,0.0,0.0,
ARGt3pp,ARGt3pp,0.0,0.0,0.0,
FA160ACPHi,FA160ACPHi,0.0,0.0,0.0,
MALDtex,MALDtex,0.0,0.0,0.0,
OROTtex,OROTtex,0.0,0.0,0.0,
PPAt4pp,PPAt4pp,0.0,0.0,0.0,
OROTt2_2pp,OROTt2_2pp,0.0,0.0,0.0,
MALDt2_2pp,MALDt2_2pp,0.0,0.0,0.0,
5DGLCNtex,5DGLCNtex,0.0,0.0,0.0,
EX_5dglcn_e,EX_5dglcn_e,0.0,0.0,0.0,
DTARTD,DTARTD,0.0,0.0,0.0,
PLIPA2E161pp,PLIPA2E161pp,0.0,0.0,0.0,
PLIPA2E180pp,PLIPA2E180pp,0.0,0.0,0.0,
PLIPA2G120pp,PLIPA2G120pp,0.0,0.0,0.0,
PLIPA2G180pp,PLIPA2G180pp,0.0,0.0,0.0,
LPLIPAL1A161pp,LPLIPAL1A161pp,0.0,0.0,0.0,
LPLIPAL1A160pp,LPLIPAL1A160pp,0.0,0.0,0.0,
PSCLYSt2pp,PSCLYSt2pp,0.0,0.0,0.0,
LYSt2pp,LYSt2pp,0.0,0.0,0.0,
GLYt2pp,GLYt2pp,0.0,0.0,0.0,
ALAt2pp,ALAt2pp,0.0,0.007549831643318445,0.0,
BALAt2pp,BALAt2pp,0.0,0.0,0.0,
DALAt2pp,DALAt2pp,0.008382143928318419,0.007549831643318445,0.007549844981144807,
FE2tpp,FE2tpp,0.00968947845348511,0.008727353247685156,0.008727368665767002,
MN2tpp,MN2tpp,0.0004168750147162823,0.0003754810468931226,0.0003754817102325508,
MG2tpp,MG2tpp,0.0,0.0,0.0,
NI2t3pp,NI2t3pp,0.0,0.0,0.0,
PPAtex,PPAtex,0.0,0.0,0.0,
GALCTNLt2pp,GALCTNLt2pp,0.0,0.0,0.0,
GALCTLO,GALCTLO,0.0,0.0,0.0,
THYMt3pp,THYMt3pp,0.0,0.0,0.0,
PSCLYStex,PSCLYStex,0.0,0.0,0.0,
THYMtex,THYMtex,0.0,0.0,0.0,
CU2tpp,CU2tpp,0.00042773427703884833,0.0003852620293013371,0.00038526270992022947,
FE2t3pp,FE2t3pp,0.0,0.0,0.0,
MN2t3pp,MN2t3pp,0.0,0.0,0.0,
MG2t3_2pp,MG2t3_2pp,0.005233561147125542,0.004713890132847814,0.004713898460589549,
CD2tpp,CD2tpp,0.0,0.0,0.0,
ETHAt2pp,ETHAt2pp,0.0,0.0,0.0,
FE3abcpp,FE3abcpp,0.0,0.0,0.0,
THRA,THRA,0.0,0.00012117550427954609,0.00012117571835290715,
XYLK2,XYLK2,0.0,0.0,0.0,
GLDBRAN2,GLDBRAN2,0.0,0.0,0.0,
CLt3_2pp,CLt3_2pp,0.0015700683441376626,0.001414167039854344,0.001414169538176865,
EX_ppal_e,EX_ppal_e,0.0,-0.0,0.0,
POR5,POR5,0.0,0.059096152322520336,0.059096256724082585,
HACD8,HACD8,0.0,0.0,0.0,
CTECOAI8,CTECOAI8,0.0,0.0,0.0,
CTECOAI6,CTECOAI6,0.0,0.0,0.0,
MTHTHFSs,MTHTHFSs,0.0,0.0,0.0,
SELGTHR,SELGTHR,0.0,0.0,0.0,
SELGTHR3,SELGTHR3,0.0,0.0,0.0,
EX_slnt_e,EX_slnt_e,0.0,0.0,0.0,
MALCOAMT,MALCOAMT,1.2065847025073295e-06,1.0867758231349425e-06,1.0867777430754003e-06,
OGMEACPS,OGMEACPS,1.2065847025073295e-06,1.0867758231349425e-06,1.0867777430754003e-06,
OGMEACPR,OGMEACPR,1.2065847025073295e-06,1.0867758231349425e-06,1.0867777430754003e-06,
OPMEACPS,OPMEACPS,1.2065847025073295e-06,1.0867758231349425e-06,1.0867777430754003e-06,
LIPAabctex,LIPAabctex,0.0,0.0,0.0,
DGUNC,DGUNC,0.0,0.0,0.0,
CDGUNPD,CDGUNPD,0.0,0.0,0.0,
LDGUNPD,LDGUNPD,0.0,0.0,0.0,
MPTAT,MPTAT,0.0,0.0,0.0,
MOADSUx,MOADSUx,0.0,0.0,0.0,
CMtpp,CMtpp,0.0,0.0,0.0,
FUSAtpp,FUSAtpp,0.0,0.0,0.0,
RFAMPtex,RFAMPtex,0.0,0.0,0.0,
MINCYCtex,MINCYCtex,0.0,0.0,0.0,
MINCYCtpp,MINCYCtpp,0.0,0.0,0.0,
DOXRBCNtex,DOXRBCNtex,0.0,0.0,0.0,
DOXRBCNtpp,DOXRBCNtpp,0.0,0.0,0.0,
ETOHtrpp,ETOHtrpp,0.0,0.0,0.0,
REPHACCOAI,REPHACCOAI,0.0,0.0,0.0,
ACPPAT141,ACPPAT141,0.0,0.0,0.0,
ACPPAT161,ACPPAT161,0.045376030907193145,0.040870378380635786,0.040870450583836586,
ACPPAT180,ACPPAT180,0.0,0.0,0.0,
APG3PAT160,APG3PAT160,0.03849849810290136,0.03467575618876661,0.0346758174483068,
APG3PAT161,APG3PAT161,0.045376030907193145,0.040870378380635786,0.040870450583836586,
APG3PAT180,APG3PAT180,0.0,0.0,0.0,
ICYSDS,ICYSDS,0.00013453419432956723,0.00012117550427954609,0.00012117571835290715,
I4FE4SR,I4FE4SR,0.0,0.0,0.0,
S2FE2ST,S2FE2ST,1.6892185835102613e-05,1.5214861523889194e-05,1.5214888403055606e-05,
BMOCOS,BMOCOS,0.0,0.0,0.0,
BWCOS,BWCOS,0.0,0.0,0.0,
BWCOGDS1,BWCOGDS1,0.0,0.0,0.0,
BWCOGDS2,BWCOGDS2,0.0,0.0,0.0,
DHNPTE,DHNPTE,0.0,0.0,0.0,
DHMPTR,DHMPTR,0.0,0.0,0.0,
NOVBCNtpp,NOVBCNtpp,0.0,0.0,0.0,
CMtex,CMtex,0.0,0.0,0.0,
LALALGLUtex,LALALGLUtex,0.0,0.0,0.0,
LALADGLUtpp,LALADGLUtpp,0.0,0.0,0.0,
I2FE2SS,I2FE2SS,0.0,0.0,0.0,
I2FE2ST,I2FE2ST,0.0,0.0,0.0,
I2FE2SS2,I2FE2SS2,0.0,0.0,0.0,
I4FE4ST,I4FE4ST,0.0,0.0,0.0,
S4FE4ST,S4FE4ST,0.00015685601132595269,0.00014128085700754276,0.00014128110659980195,
S2FE2SS2,S2FE2SS2,0.00015685601132595269,0.00014128085700754276,0.00014128110659980195,
BTS5,BTS5,1.2065847025073295e-06,1.0867758231349425e-06,1.0867777430754003e-06,
5MTRtex,5MTRtex,0.0,0.0,0.0,
LALADGLUtex,LALADGLUtex,0.0,0.0,0.0,
LALALGLUtpp,LALALGLUtpp,0.0,0.0,0.0,
3AMACHYD,3AMACHYD,0.0,0.0,0.0,
3HPPtex,3HPPtex,0.0,0.0,0.0,
EX_LalaDglu_e,EX_LalaDglu_e,0.0,0.0,0.0,
CCGS,CCGS,0.0,0.0,0.0,
CDGR,CDGR,0.0,0.0,0.0,
CBMD,CBMD,0.0,0.0,0.0,
MSAR,MSAR,0.0,0.0,0.0,
EX_LalaLglu_e,EX_LalaLglu_e,0.0,0.0,0.0,
ACPPAT120,ACPPAT120,0.0,0.0,0.0,
CPH4S,CPH4S,0.0,0.0,0.0,
SHCHCS3,SHCHCS3,0.0,0.0,0.0,
EX_ttrcyc_e,EX_ttrcyc_e,0.0,0.0,0.0,
EX_mincyc_e,EX_mincyc_e,0.0,0.0,-0.0,
DM_4crsol_c,DM_4crsol_c,0.00013453419432956723,0.00012117550427954609,0.00012117571835290715,
URACPAH,URACPAH,0.0,0.0,0.0,
POAACR,POAACR,0.0,0.0,0.0,
ACPPAT160,ACPPAT160,0.03849849810290136,0.03467575618876661,0.0346758174483068,
ACPPAT181,ACPPAT181,0.0,0.0,0.0,
APH141,APH141,0.0,0.0,0.0,
APH161,APH161,0.0,0.0,0.0,
APH180,APH180,0.0,0.0,0.0,
APH181,APH181,0.0,0.0,0.0,
GTHPi,GTHPi,0.0,0.0,0.0,
SEPHCHCS,SEPHCHCS,0.0,0.0,0.0,
DHNCOAS,DHNCOAS,0.0,0.0,0.0,
DHNCOAT,DHNCOAT,0.0,0.0,0.0,
FESD1s,FESD1s,0.0023552533392943074,0.0021213864067594077,0.002121390154483182,
EX_doxrbcn_e,EX_doxrbcn_e,0.0,0.0,-0.0,
EX_fusa_e,EX_fusa_e,0.0,0.0,-0.0,
EX_cm_e,EX_cm_e,0.0,0.0,-0.0,
EX_novbcn_e,EX_novbcn_e,0.0,0.0,-0.0,
I2FE2SR,I2FE2SR,0.0,0.0,0.0,
TYRL,TYRL,0.00013453419432956723,0.00012117550427954609,0.00012117571835290715,
THZPSN3,THZPSN3,0.00013453419432956723,0.00012117550427954609,0.00012117571835290715,
APG3PAT120,APG3PAT120,0.0,0.0,0.0,
APH120,APH120,0.0,0.0,0.0,
MOCDS,MOCDS,0.0,0.0,0.0,
FUSAtex,FUSAtex,0.0,0.0,0.0,
NOVBCNtex,NOVBCNtex,0.0,0.0,0.0,
EX_rfamp_e,EX_rfamp_e,0.0,0.0,0.0,
QUIN2tex,QUIN2tex,0.0,0.0,0.0,
EX_quin_e,EX_quin_e,0.0,0.0,0.0,
FORCT,FORCT,0.0,0.0,0.0,
DHPTDCs2,DHPTDCs2,0.0,0.0,0.0,
EX_3hpp_e,EX_3hpp_e,-0.0,-0.0,-0.0,
PACCOAE,PACCOAE,0.0,0.0,0.0,
OXDHCOAT,OXDHCOAT,0.0,0.0,0.0,
HADPCOADH3,HADPCOADH3,0.0,0.0,0.0,
O16A4COLIPAabctex,O16A4COLIPAabctex,0.0,0.0,0.0,
COLIPAabctex,COLIPAabctex,0.0,0.0,0.0,
ENLIPAabctex,ENLIPAabctex,0.0,0.0,0.0,
DM_mththf_c,DM_mththf_c,0.0,-0.0,-0.0,
PYROX,PYROX,0.0,0.0,0.0,
BMOGDS1,BMOGDS1,0.0,0.0,0.0,
MPTS,MPTS,0.0,0.0,0.0,
MOCOS,MOCOS,0.0,0.0,0.0,
BMOGDS2,BMOGDS2,0.0,0.0,0.0,
FESD2s,FESD2s,0.0,0.0,0.0,
S2FE2SR,S2FE2SR,1.2065847025073295e-06,1.0867758231349425e-06,1.0867777430754003e-06,
ACACT8r,ACACT8r,0.0,0.0,0.0,
CTECOAI7,CTECOAI7,0.0,0.0,0.0,
CLIPAabctex,CLIPAabctex,0.0,0.0,0.0,
K2L4Aabctex,K2L4Aabctex,0.011737655985991302,0.010572155207456722,0.010572173884637496,
FDH4pp,FDH4pp,0.0,0.0,0.0,
FDH5pp,FDH5pp,0.0,0.0,0.0,
ACPPAT140,ACPPAT140,0.0,0.0,0.0,
APG3PAT140,APG3PAT140,0.0,0.0,0.0,
APG3PAT141,APG3PAT141,0.0,0.0,0.0,
APG3PAT181,APG3PAT181,0.0,0.0,0.0,
APH140,APH140,0.0,0.0,0.0,
APH160,APH160,0.0,0.0,0.0,
OPMEACPD,OPMEACPD,1.2065847025073295e-06,1.0867758231349425e-06,1.0867777430754003e-06,
EPMEACPR,EPMEACPR,1.2065847025073295e-06,1.0867758231349425e-06,1.0867777430754003e-06,
AOXSr2,AOXSr2,1.2065847025073295e-06,1.0867758231349425e-06,1.0867777430754003e-06,
MEOHtrpp,MEOHtrpp,0.0,1.0867758231349425e-06,1.0867777430754003e-06,
SCYSDS,SCYSDS,0.0006600018322715088,0.0005944663752548145,0.0005944674254622436,
S2FE2SS,S2FE2SS,0.00017254161245854798,0.000155408942708297,0.00015540921725978215,
S4FE4SR,S4FE4SR,0.00015685601132595269,0.00014128085700754276,0.00014128110659980195,
SELtex,SELtex,0.0,0.0,0.0,
SELR,SELR,0.0,0.0,0.0,
OGMEACPD,OGMEACPD,1.2065847025073295e-06,1.0867758231349425e-06,1.0867777430754003e-06,
EGMEACPR,EGMEACPR,1.2065847025073295e-06,1.0867758231349425e-06,1.0867777430754003e-06,
OPMEACPR,OPMEACPR,1.2065847025073295e-06,1.0867758231349425e-06,1.0867777430754003e-06,
PMEACPE,PMEACPE,1.2065847025073295e-06,1.0867758231349425e-06,1.0867777430754003e-06,
MEOHtex,MEOHtex,0.0,1.0867758231349425e-06,1.0867777430754003e-06,
EX_5mtr_e,EX_5mtr_e,0.0,-0.0,-0.0,
MECDPDH5,MECDPDH5,0.0014412654271451185,0.0012981537207346905,0.0012981560141035742,
RNTR1c2,RNTR1c2,0.0,0.014218288094074452,0.014218313212655462,
RNTR2c2,RNTR2c2,0.016299149453820258,0.01468071120681837,0.014680737142334047,
RNTR3c2,RNTR3c2,0.0,0.01468071120681837,0.014680737142334047,
RNTR4c2,RNTR4c2,0.0,0.014218288094074452,0.014218313212655459,
FLDR2,FLDR2,0.0,0.0,0.0,
CDGS,CDGS,0.0,0.0,0.0,
5MTRtpp,5MTRtpp,0.0,0.0,0.0,
TTRCYCtex,TTRCYCtex,0.0,0.0,0.0,
TTRCYCtpp,TTRCYCtpp,0.0,0.0,0.0,
FESR,FESR,0.004710506678588615,0.004242772813518815,0.004242780308966364,
OXCOAHDH,OXCOAHDH,0.0,0.0,0.0,
DHACOAH,DHACOAH,0.0,0.0,0.0,
THFAT,THFAT,0.0,0.0,0.0,
FOMETRi,FOMETRi,0.0,0.0,0.0,
SLNTtex,SLNTtex,0.0,0.0,0.0,
SELGTHR2,SELGTHR2,0.0,0.0,0.0,
GDPTPDP,GDPTPDP,0.0,0.0,0.0,
COLIPAKpp,COLIPAKpp,0.0,0.0,0.0,
3HPPtpp,3HPPtpp,0.0,0.0,0.0,
MPTSS,MPTSS,0.0,0.0,0.0,
CPMPS,CPMPS,0.0,0.0,0.0,
LIPOCT,LIPOCT,0.0,0.0,0.0,
LIPOS,LIPOS,0.0,0.0,0.0,
OCTNLL,OCTNLL,0.0,0.0,0.0,
LIPATPT,LIPATPT,0.0,0.0,0.0,
LIPAMPL,LIPAMPL,0.0,0.0,0.0,
ALDD19xr,ALDD19xr,0.0,0.0,0.0,
MMM,MMM,0.0,0.0,0.0,
MOGDS,MOGDS,0.0,0.0,0.0,
WCOS,WCOS,0.0,0.0,0.0,
RFAMPtpp,RFAMPtpp,0.0,0.0,0.0,
VPAMTr,VPAMTr,0.2552903979412033,0.22994111543471427,0.2299415216576363,
ACOLIPAabctex,ACOLIPAabctex,0.0,0.0,0.0,
ECA4COLIPAabctex,ECA4COLIPAabctex,0.0,0.0,0.0,
COLIPAPabctex,COLIPAPabctex,0.0,0.0,0.0,
CH4tex,CH4tex,0.0,0.0,0.0,
TARTRDtex,TARTRDtex,0.0,0.0,0.0,
3OXCOAT,3OXCOAT,0.0,0.0,0.0,
BTNt2ipp,BTNt2ipp,0.0,0.0,0.0,
BTNtex,BTNtex,0.0,0.0,0.0,
2DGULRGx,2DGULRGx,0.0,0.0,0.0,
2DGULRGy,2DGULRGy,0.0,0.0,0.0,
AP4AS,AP4AS,0.0,0.0,0.0,
ARBTptspp,ARBTptspp,0.0,0.0,0.0,
ARBTtex,ARBTtex,0.0,0.0,0.0,
EX_arbt_e,EX_arbt_e,-0.0,0.0,0.0,
DMSOtpp,DMSOtpp,0.0,0.0,0.0,
PYDXtex,PYDXtex,0.0,0.0,0.0,
PYDXtpp,PYDXtpp,0.0,0.0,0.0,
SUCASPtpp,SUCASPtpp,0.0,0.0,0.0,
SUCMALtpp,SUCMALtpp,0.0,0.0,0.0,
PYDXNtex,PYDXNtex,0.0,0.0,0.0,
PYDXNtpp,PYDXNtpp,0.0,0.0,0.0,
PYDAMtex,PYDAMtex,0.0,0.0,0.0,
PYDAMtpp,PYDAMtpp,0.0,0.0,0.0,
13PPDH2,13PPDH2,0.0,0.0,0.0,
TARTt2_3pp,TARTt2_3pp,0.0,0.0,0.0,
SUCTARTtpp,SUCTARTtpp,0.0,0.0,0.0,
APCS,APCS,0.0,0.0,0.0,
CHTBSptspp,CHTBSptspp,0.0,0.0,0.0,
CHTBStex,CHTBStex,0.0,0.0,0.0,
TRPtipp,TRPtipp,0.0,0.0,0.0,
TYRtipp,TYRtipp,0.0,0.0,0.0,
ThDPAT,ThDPAT,0.0,0.0,0.0,
GHBDHx,GHBDHx,0.0,0.0,0.0,
APPLDHr,APPLDHr,0.0,0.0,0.0,
SPMDt3pp,SPMDt3pp,0.0,0.0,0.0,
PHEtipp,PHEtipp,0.0,0.0,0.0,
G2PP,G2PP,0.0,0.0,0.0,
MALt3pp,MALt3pp,0.0,0.0,0.0,
CITt3pp,CITt3pp,0.0,0.0,0.0,
DHNPA2r,DHNPA2r,0.00040360258298860013,0.00036352651283861796,0.00036352715505871933,
QUIN2tpp,QUIN2tpp,0.0,0.0,0.0,
GLYC2Pabcpp,GLYC2Pabcpp,0.0,0.0,0.0,
CRNDtex,CRNDtex,0.0,0.0,0.0,
SHGO,SHGO,0.0,0.0,0.0,
NADHXD,NADHXD,0.0,0.0,0.0,
NADPHHR,NADPHHR,0.0,0.0,0.0,
NADPHHS,NADPHHS,0.0,0.0,0.0,
NADHHS,NADHHS,0.0,0.0,0.0,
NADHXE,NADHXE,0.0,0.0,0.0,
SELabcpp,SELabcpp,0.0,0.0,0.0,
PYK2,PYK2,0.0,0.0,0.0,
PYK3,PYK3,0.0,0.0,0.0,
PYK4,PYK4,0.0,0.0,0.0,
NADPHXD,NADPHXD,0.0,0.0,0.0,
NADHHR,NADHHR,0.0,0.0,0.0,
NADPHXE,NADPHXE,0.0,0.0,0.0,
ALAtpp,ALAtpp,0.0,0.0,0.0,
DHBSZ3FEabcpp,DHBSZ3FEabcpp,0.0,0.0,0.0,
FE3DHBZS3R,FE3DHBZS3R,0.0,0.0,0.0,
DXYLONtpp,DXYLONtpp,0.0,0.0,0.0,
DXYLTD,DXYLTD,0.0,0.0,0.0,
2DDARAA,2DDARAA,0.0,0.0,0.0,
2DGLCptspp,2DGLCptspp,0.0,0.0,0.0,
GNP,GNP,0.0,0.0,0.0,
ALLTAMH2,ALLTAMH2,0.0,0.0,0.0,
UGCIAMH,UGCIAMH,0.0,0.0,0.0,
METGLCUR,METGLCUR,0.0,0.0,0.0,
ACOAD1fr,ACOAD1fr,0.0,0.0,0.0,
23DOGULNt4pp,23DOGULNt4pp,0.0,0.0,0.0,
FE3DCITexs,FE3DCITexs,0.0,0.0,0.0,
FEENTERES,FEENTERES,0.0,0.0,0.0,
FEENTERR4,FEENTERR4,0.0,0.0,0.0,
DXYLONtex,DXYLONtex,0.0,0.0,0.0,
PSURItex,PSURItex,0.0,0.0,0.0,
ALR2x,ALR2x,0.0,0.0,0.0,
OMPHHXy,OMPHHXy,0.0,0.0,0.0,
CHLt3pp,CHLt3pp,0.0,0.0,0.0,
GLYBt3pp,GLYBt3pp,0.0,0.0,0.0,
AI2tpp,AI2tpp,0.0,0.0,0.0,
Ftpp,Ftpp,0.0,0.0,0.0,
SQVOSI,SQVOSI,0.0,0.0,0.0,
6D6SPA,6D6SPA,0.0,0.0,0.0,
DHPStr,DHPStr,0.0,0.0,0.0,
SQtr,SQtr,0.0,0.0,0.0,
DHPStex,DHPStex,0.0,0.0,0.0,
FMNtex,FMNtex,0.0,0.0,0.0,
EX_dxylnt_e,EX_dxylnt_e,0.0,0.0,0.0,
AI2K,AI2K,0.00027027497336168713,0.00024343778438223047,0.0002434382144488878,
CLBtex,CLBtex,0.0,0.0,0.0,
ACOXT,ACOXT,0.0,0.0,0.0,
EX_mththf_e,EX_mththf_e,-0.0,0.0,-0.0,
2HESR,2HESR,0.0,0.0,0.0,
CHOLID,CHOLID,0.0,0.0,0.0,
CHOLATEtpp,CHOLATEtpp,0.0,0.0,0.0,
4ABZGLUH,4ABZGLUH,0.0,0.0,0.0,
4ABZGLUtr,4ABZGLUtr,0.0,0.0,0.0,
PHDA,PHDA,0.0,0.0,0.0,
TEO2M,TEO2M,0.0,0.0,0.0,
PACOAT,PACOAT,0.0,0.0,0.0,
CYSItpp,CYSItpp,0.0,0.0,0.0,
DHPTDNR,DHPTDNR,0.0,0.0,0.0,
DHPTDNRN,DHPTDNRN,0.0,0.0,0.0,
PCNO,PCNO,0.0,0.0,0.0,
HPACOAT,HPACOAT,0.0,0.0,0.0,
PUACGAMtr,PUACGAMtr,0.0,0.0,0.0,
DC6PDA,DC6PDA,0.0,0.0,0.0,
5DGLCNR,5DGLCNR,0.0,0.0,0.0,
PIt2rpp,PIt2rpp,0.0,0.5241552398254392,0.5241561658185261,
LEUt2rpp,LEUt2rpp,0.0,0.0,0.0,
LCTStpp,LCTStpp,0.0,0.0,0.0,
ILEt3pp,ILEt3pp,0.0,0.0,0.0,
METt3pp,METt3pp,0.0,0.0,0.0,
GSNt3pp,GSNt3pp,0.0,0.0,0.0,
CLtipp,CLtipp,0.0,0.0,0.0,
5DKGR,5DKGR,0.0,0.0,0.0,
PItpp,PItpp,0.0,0.0,0.0,
LEUt3pp,LEUt3pp,0.0,0.0,0.0,
INSt3pp,INSt3pp,0.0,0.0,0.0,
INDOLEt2rpp,INDOLEt2rpp,0.0,0.0,0.0,
ILEt2rpp,ILEt2rpp,0.0,0.0,0.0,
GLYtpp,GLYtpp,0.0,0.0,0.0,
PYK6,PYK6,0.0,0.0,0.0,
FADt,FADt,0.0,0.0,0.0,
FADtex,FADtex,0.0,0.0,0.0,
AI2abcpp,AI2abcpp,0.0,0.0,0.0,
PAI2I,PAI2I,0.00027027497336168713,0.00024343778438223047,0.0002434382144488878,
4HBZt3pp,4HBZt3pp,0.0,0.0,0.0,
CURR,CURR,0.0,0.0,0.0,
LKDRA,LKDRA,0.0,0.0,0.0,
METNA,METNA,0.0,0.0,0.0,
XYHDL,XYHDL,0.0,0.0,0.0,
2DGLCtex,2DGLCtex,0.0,0.0,0.0,
E4PP,E4PP,0.0,0.0,0.0,
PUACGAMS,PUACGAMS,0.0,0.0,0.0,
RU5PP,RU5PP,0.0,0.0,0.0,
6D6SFK,6D6SFK,0.0,0.0,0.0,
3SLAR,3SLAR,0.0,0.0,0.0,
SQtex,SQtex,0.0,0.0,0.0,
EX_dhps_e,EX_dhps_e,-0.0,-0.0,-0.0,
MOX,MOX,0.0023552533392943074,0.0021213864067594077,0.002121390154483182,
URATEtex,URATEtex,0.0,0.0,0.0,
EX_cs1_e,EX_cs1_e,0.0,0.0,-0.0,
CBL1tonex,CBL1tonex,0.0,0.0,0.0,
CBItonex,CBItonex,0.0,0.0,0.0,
ARHGDx,ARHGDx,0.0,0.0,0.0,
CPL,CPL,0.0,0.0,0.0,
EX_mepn_e,EX_mepn_e,-0.0,0.0,-0.0,
CH4t2pp,CH4t2pp,0.0,0.0,0.0,
INOSTO,INOSTO,0.0,0.0,0.0,
HPYRP,HPYRP,0.0,0.0,0.0,
PSURIK,PSURIK,0.0,0.0,0.0,
Ftex,Ftex,0.0,0.0,0.0,
CYSItex,CYSItex,0.0,0.0,0.0,
SERtpp,SERtpp,0.0,0.0,0.0,
QUINDHyi,QUINDHyi,0.0,0.0,0.0,
DHGLYH,DHGLYH,0.0,0.0,0.0,
PNSPA,PNSPA,0.0,0.0,0.0,
4HTHRK,4HTHRK,0.00013453419432956723,0.00012117550427954609,0.00012117571835290715,
EX_sq_e,EX_sq_e,0.0,-0.0,-0.0,
URATEtpp,URATEtpp,0.0,0.0,0.0,
CS1tex,CS1tex,0.0,0.0,0.0,
ADOCBLtonex,ADOCBLtonex,0.0,0.0,0.0,
PETNT181pp,PETNT181pp,0.0,0.0,0.0,
ARMEPNS,ARMEPNS,0.0,0.0,0.0,
RPNTPH,RPNTPH,0.0,0.0,0.0,
PRCPD,PRCPD,0.0,0.0,0.0,
MEPNtex,MEPNtex,0.0,0.0,0.0,
UDPGPT,UDPGPT,0.0,0.0,0.0,
MEPNabcpp,MEPNabcpp,0.0,0.0,0.0,
OMMBLHXy,OMMBLHXy,0.0,0.0,0.0,
OPHHXy,OPHHXy,0.00013453419432956723,0.00012117550427954609,0.00012117571835290715,
PROD3,PROD3,0.0,0.0,0.0,
F1PP,F1PP,0.0,0.0,0.0,
ACP1p,ACP1p,0.0,0.0,0.0,
EX_4abzglu_e,EX_4abzglu_e,0.0,0.0,0.0,
3HPADHi,3HPADHi,0.0,0.0,0.0,
4ABZGLUtex,4ABZGLUtex,0.0,0.0,0.0,
2HPTCOAT,2HPTCOAT,0.0,0.0,0.0,
EX_metglcur_e,EX_metglcur_e,-0.0,-0.0,-0.0,
MC6PH,MC6PH,0.0,0.0,0.0,
SLNTabcpp,SLNTabcpp,0.0,0.0,0.0,
VALt2rpp,VALt2rpp,0.0,0.0,0.0,
VALt3pp,VALt3pp,0.0,0.0,0.0,
MN2tipp,MN2tipp,0.0,0.0,0.0,
PSURItpp,PSURItpp,0.0,0.0,0.0,
CYSTA,CYSTA,0.0,0.0,0.0,
FE3DCITR5,FE3DCITR5,0.0,0.0,0.0,
4HTHRA,4HTHRA,0.0,0.00012117550427954609,0.00012117571835290715,
GAPP,GAPP,0.0,0.0,0.0,
METGLCURt2pp,METGLCURt2pp,0.0,0.0,0.0,
METGLCURtex,METGLCURtex,0.0,0.0,0.0,
FMNt,FMNt,0.0,0.0,0.0,
AI2tex,AI2tex,0.0,0.0,0.0,
PAI2T,PAI2T,0.00027027497336168713,0.00024343778438223047,0.0002434382144488878,
CUt2pp,CUt2pp,0.0,0.0,0.0,
DHCURR,DHCURR,0.0,0.0,0.0,
RHMND,RHMND,0.0,0.0,0.0,
3HBZCT,3HBZCT,0.0,0.0,0.0,
CXSAMS,CXSAMS,0.0,0.0,0.0,
EX_2dglc_e,EX_2dglc_e,-0.0,0.0,-0.0,
THRt2rpp,THRt2rpp,0.0,0.0,0.0,
SERt2rpp,SERt2rpp,0.0,0.0,0.0,
ACOAD1f,ACOAD1f,0.0,0.0,0.0,
AMPNTAT,AMPNTAT,0.0,0.0,0.0,
SQGH,SQGH,0.0,0.0,0.0,
URAtpp,URAtpp,0.0,0.0,0.0,
ASPtpp,ASPtpp,0.0,0.0,0.0,
FUMt1pp,FUMt1pp,0.0,0.0,0.0,
SUCCt1pp,SUCCt1pp,0.0,0.0,0.0,
QUINDH,QUINDH,0.0,0.0,0.0,
LCARSyi,LCARSyi,0.0,0.0,0.0,
BIOMASS_Ec_iML1515_core_75p37M,BIOMASS_Ec_iML1515_core_75p37M,0.6032923512536648,0.5433879115674712,0.5433888715377002,
BIOMASS_Ec_iML1515_WT_75p37M,BIOMASS_Ec_iML1515_WT_75p37M,0.0,0.0,0.0,
SHK3Dr_reverse,SHK3Dr_reverse,0.0,0.0,0.0,
GTHOr_reverse,GTHOr_reverse,0.0,,,
MAN6PI_reverse,MAN6PI_reverse,0.0,,,
EX_pi_e_reverse,EX_pi_e_reverse,0.5819394217733866,,,
EX_h_e_reverse,EX_h_e_reverse,0.0,,,
TMDPP_reverse,TMDPP_reverse,0.0,,,
HCO3E_reverse,HCO3E_reverse,0.0,,,
IMPC_reverse,IMPC_reverse,0.3273054059103558,,,
ECOAH4_reverse,ECOAH4_reverse,0.0,,,
NDPK5_reverse,NDPK5_reverse,0.0,,,
DHORTS_reverse,DHORTS_reverse,0.19956609333295602,,,
ICDHyr_reverse,ICDHyr_reverse,0.0,,,
ACALD_reverse,ACALD_reverse,0.0,,,
ALAR_reverse,ALAR_reverse,0.0,,,
ALATA_L_reverse,ALATA_L_reverse,0.0,,,
PPM_reverse,PPM_reverse,0.5630792962885067,,,
ASPTA_reverse,ASPTA_reverse,1.7663332217245655,,,
A5PISO_reverse,A5PISO_reverse,0.0,,,
IPPMIb_reverse,IPPMIb_reverse,0.2718019063026648,,,
PSCVT_reverse,PSCVT_reverse,0.0,,,
EX_fe3_e_reverse,EX_fe3_e_reverse,0.0,,,
EX_mn2_e_reverse,EX_mn2_e_reverse,0.0004168750147162823,,,
ECOAH6_reverse,ECOAH6_reverse,0.0,,,
