,fluxes,reduced_costs,equ
UGLCURPpp,0.0,-47.6736321703375,h2o_p + udpglcur_p --> glcur1p_p + 2.0 h_p + ump_p
FEROpp,0.0,60.28856421580116,4.0 fe2_p + 4.0 h_p + o2_p --> 4.0 fe3_p + 2.0 h2o_p
ISETACabcpp,0.0,223.12459088028476,atp_c + h2o_c + isetac_p --> adp_c + h_c + isetac_c + pi_c
ISETACtex,0.0,-2.0,isetac_e --> isetac_p
GUR1PPpp,0.0,-2.0,glcur1p_p + h2o_p --> glcur_p + pi_p
UDPGtex,0.0,-2.0,udpg_e --> udpg_p
ACGAL1PPpp,0.0,-2.0,acgal1p_p + h2o_p --> acgal_p + pi_p
UDPGALtex,0.0,-2.0,udpgal_e --> udpgal_p
ACGAM1Ptex,0.0,-2.0,acgam1p_e --> acgam1p_p
UACGAMtex,0.0,-2.0,uacgam_e --> uacgam_p
UDPACGALtex,0.0,2.0,udpacgal_e --> udpacgal_p
AM4PCP,0.0,-8.64459012138775,anhm4p_c + h2o_c --> ala__D_c + anhm3p_c
AM3PA,0.0,-12.581364927321324,anhm3p_c + h2o_c --> LalaDgluMdap_c + anhm_c
UM4PCP,0.0,-40.830648620418515,h2o_c + um4p_c --> ala__D_c + ugmd_c
CBLAT,0.0,43.294155931511725,atp_c + cbl1_c + h_c --> adocbl_c + pppi_c
MSO3abcpp,0.0,77.82014222984067,atp_c + h2o_c + mso3_p --> adp_c + h_c + mso3_c + pi_c
MSO3tex,0.0,2.0,mso3_e --> mso3_p
FECRMR1,0.0,-2.0,fadh2_c + 2.0 fecrm_c --> fad_c + 2.0 fe2_c + 2.0 fecrm_un_c + 2.0 h_c
FECRMR2,0.0,21.950947793702653,2.0 fecrm_c + fmnh2_c --> 2.0 fe2_c + 2.0 fecrm_un_c + fmn_c + 2.0 h_c
TDP,0.0,946.3512363303163,h2o_c + thmpp_c --> h_c + pi_c + thmmp_c
3PEPTabcpp,0.0,-84.99281072249977,LalaDgluMdap_p + atp_c + h2o_c --> LalaDgluMdap_c + adp_c + h_c + pi_c
4PEPTabcpp,0.0,-45.86002460469933,LalaDgluMdapDala_p + atp_c + h2o_c --> LalaDgluMdapDala_c + adp_c + h_c + pi_c
AGM3Pt2pp,0.0,16.1914606920581,anhgm3p_p + h_p --> anhgm3p_c + h_c
AGM4Pt2pp,0.0,-17.237900847069568,anhgm4p_p + h_p --> anhgm4p_c + h_c
AGMt2pp,0.0,125.46282322771714,anhgm_p + h_p --> anhgm_c + h_c
FECRMexs,0.0,-2.0,fe3_e + fecrm_un_e --> fecrm_e
ARBTNR1,0.0,-2.0,2.0 arbtn_fe3_c + fadh2_c --> 2.0 arbtn_c + fad_c + 2.0 fe2_c + 2.0 h_c
ARBTNR2,0.0,21.950947793702653,2.0 arbtn_fe3_c + fmnh2_c --> 2.0 arbtn_c + 2.0 fe2_c + fmn_c + 2.0 h_c
ARBTNR3,0.0,-2.0,2.0 arbtn_fe3_c + rbflvrd_c --> 2.0 arbtn_c + 2.0 fe2_c + 2.0 h_c + ribflv_c
ARBTNexs,0.0,-2.0,arbtn_e + fe3_e --> arbtn_fe3_e
FEOXAMexs,0.0,2.0,fe3_e + feoxam_un_e --> feoxam_e
FEOXAMR1,0.0,-0.8018096764231046,fadh2_c + 2.0 feoxam_c --> fad_c + 2.0 fe2_c + 2.0 feoxam_un_c + 2.0 h_c
FEOXAMR2,0.0,42.797714906318674,2.0 feoxam_c + fmnh2_c --> 2.0 fe2_c + 2.0 feoxam_un_c + fmn_c + 2.0 h_c
FEOXAMR3,0.0,-7.626034539425746,2.0 feoxam_c + rbflvrd_c --> 2.0 fe2_c + 2.0 feoxam_un_c + 2.0 h_c + ribflv_c
PTHRpp,0.0,-51.47809976823558,h2o_p + thrp_p --> pi_p + thr__L_p
ARABDI,0.0,-50.6987206067279,arab__D_c --> rbl__D_c
AGt3,0.0,-2.0,ag_c + h_e --> ag_e + h_c
CD2t3pp,0.0,8.507634825422517,cd2_c + h_p --> cd2_p + h_c
ZNabcpp,0.0,27.722675842403945,atp_c + h2o_c + zn2_p --> adp_c + h_c + pi_c + zn2_c
SKMt2pp,0.0,-2.0,h_p + skm_p --> h_c + skm_c
FE2t2pp,0.0,4.507634825422517,fe2_p + h_p --> fe2_c + h_c
R5PPpp,0.0,-47.233634047439885,h2o_p + r5p_p --> pi_p + rib__D_p
PSP_Lpp,0.0,-47.90373426955229,h2o_p + pser__L_p --> pi_p + ser__L_p
TYRPpp,0.0,-120.05319500101422,h2o_p + tyrp_p --> pi_p + tyr__L_p
GLYC2Ptex,0.0,2.0,glyc2p_e --> glyc2p_p
PSERtex,0.0,2.0,pser__L_e --> pser__L_p
R5Ptex,0.0,2.0,r5p_e --> r5p_p
THRPtex,0.0,-2.0,thrp_e --> thrp_p
TYRPtex,0.0,2.0,tyrp_e --> tyrp_p
PAPSR2,0.0,32.40342767450885,grxrd_c + paps_c --> grxox_c + 2.0 h_c + pap_c + so3_c
GRXR,0.019392906473583646,-10.244861105019254,grxox_c + 2.0 gthrd_c --> grxrd_c + gthox_c
RNDR1b,0.0,74.77104412200327,adp_c + grxrd_c --> dadp_c + grxox_c + h2o_c
RNDR2b,0.0,43.56667515725957,gdp_c + grxrd_c --> dgdp_c + grxox_c + h2o_c
FACOAE181,0.0,333.04577113412074,h2o_c + odecoa_c --> coa_c + h_c + ocdcea_c
FACOAE160,0.09459137305704095,-12.63852144656994,h2o_c + pmtcoa_c --> coa_c + h_c + hdca_c
FACOAE140,0.0,403.05408765641357,h2o_c + tdcoa_c --> coa_c + h_c + ttdca_c
CPGNR1,0.0,-2.0,2.0 cpgn_c + fadh2_c --> 2.0 cpgn_un_c + fad_c + 2.0 fe2_c + 2.0 h_c
CPGNR2,0.0,21.950947793702653,2.0 cpgn_c + fmnh2_c --> 2.0 cpgn_un_c + 2.0 fe2_c + fmn_c + 2.0 h_c
CPGNR3,0.0,-2.0,2.0 cpgn_c + rbflvrd_c --> 2.0 cpgn_un_c + 2.0 fe2_c + 2.0 h_c + ribflv_c
CPGNUtpp,0.0,73.69886172794958,cpgn_un_c + h_p --> cpgn_un_p + h_c
CPGNUtex,0.0,-2.0,cpgn_un_p + h_p --> cpgn_un_e + h_c
AAMYL,0.0,25.99929068010421,14glucan_c --> malthx_c
AAMYLpp,0.0,16.46027567093218,14glucan_p --> malthx_p
FACOAL80t2pp,0.0,-39.533376445367594,atp_c + coa_c + h_p + octa_p --> amp_c + h_c + occoa_c + ppi_c
PPGPPDP,0.0,123.77245682854301,h2o_c + ppgpp_c --> gdp_c + ppi_c
CPGNabcpp,0.0,-2.0,atp_c + cpgn_p + h2o_c --> adp_c + cpgn_c + h_c + pi_c
CPGNexs,0.0,2.0,cpgn_un_e + fe3_e --> cpgn_e
CITtex,0.0,-2.0,cit_e --> cit_p
ACGAtex,0.0,-2.0,acgam_e --> acgam_p
DDCAtexi,0.0,-2.0,ddca_e --> ddca_p
TTDCAtexi,0.0,-2.0,ttdca_e --> ttdca_p
HDCAtexi,0.0,-2.0,hdca_e --> hdca_p
GUACYC,0.0,159.16795633017819,gtp_c --> 35cgmp_c + ppi_c
23PDE2pp,0.0,-16.51264098815932,23cump_p + h2o_p --> 3ump_p + h_p
23PDE4pp,0.0,-17.80960537471134,23ccmp_p + h2o_p --> 3cmp_p + h_p
23PDE9pp,0.0,-19.540504206072455,23cgmp_p + h2o_p --> 3gmp_p + h_p
ATPHs,0.0,-2.0,atp_c + h2o_c + h_c --> itp_c + nh4_c
SARCOX,0.0,-26.179541225910043,h2o_c + o2_c + sarcs_c --> fald_c + gly_c + h2o2_c
GTPHs,0.0,-2.0,gtp_c + h2o_c + h_c --> nh4_c + xtp_c
MN6PP,0.0,54.430752651164,h2o_c + man6p_c --> man_c + pi_c
3KGK,0.0,-27.394344321587162,3dhguln_c + atp_c --> 3dhgulnp_c + adp_c + h_c
EX_cd2_e,-0.0,-2.0,cd2_e --> 
F6PP,0.0,65.93375058822906,f6p_c + h2o_c --> fru_c + pi_c
GDPMNH,0.0,4.28638930666904,gdpmann_c + h2o_c --> gdp_c + h_c + man_c
FACOAL60t2pp,0.0,-3.3224516764407284,atp_c + coa_c + h_p + hxa_p --> amp_c + h_c + hxcoa_c + ppi_c
IDONt2rpp,0.0,2.0,h_p + idon__L_p --> h_c + idon__L_c
ILEabcpp,0.0,21.215041016981502,atp_c + h2o_c + ile__L_p --> adp_c + h_c + ile__L_c + pi_c
INDOLEt2pp,0.0,2.0,h_c + indole_c --> h_p + indole_p
INSt2pp,0.0,-2.0,h_p + ins_p --> h_c + ins_c
LYXt2pp,0.0,-2.0,h_p + lyx__L_p --> h_c + lyx__L_c
GDPDPK,0.0,-23.213220370131694,atp_c + gdp_c --> amp_c + h_c + ppgpp_c
OCDCAtexi,0.0,-2.0,ocdca_e --> ocdca_p
OCDCEAtexi,0.0,-2.0,ocdcea_e --> ocdcea_p
G6Ptex,0.0,2.0,g6p_e --> g6p_p
TUNGSabcpp,0.0,-2.0,atp_c + h2o_c + tungs_p --> adp_c + h_c + pi_c + tungs_c
MOBDabcpp,5.188043465378182e-06,-2.0000000000000018,atp_c + h2o_c + mobd_p --> adp_c + h_c + mobd_c + pi_c
MOBDtex,5.188043465378182e-06,-2.0,mobd_e --> mobd_p
NI2uabcpp,0.0,27.722675842403945,atp_c + h2o_c + ni2_p --> adp_c + h_c + ni2_c + pi_c
NI2tex,0.00023939114847387898,-2.0,ni2_e --> ni2_p
R1PK,0.0,-2.0,atp_c + r1p_c --> adp_c + h_c + r15bp_c
R15BPK,0.0,-14.513812614266172,atp_c + r15bp_c --> adp_c + prpp_c
Kabcpp,0.0,21.215041016981424,atp_c + h2o_c + k_p --> adp_c + h_c + k_c + pi_c
LEUabcpp,0.0,21.215041016981388,atp_c + h2o_c + leu__L_p --> adp_c + h_c + leu__L_c + pi_c
L_LACt2rpp,0.0,2.0,h_p + lac__L_p --> h_c + lac__L_c
MALt2_2pp,0.0,9.015269650845031,2.0 h_p + mal__L_p --> 2.0 h_c + mal__L_c
MALt2_3pp,0.0,15.522904476267556,3.0 h_p + mal__L_p --> 3.0 h_c + mal__L_c
MALTabcpp,0.0,-2.0,atp_c + h2o_c + malt_p --> adp_c + h_c + malt_c + pi_c
MALTHXabcpp,0.0,-2.0,atp_c + h2o_c + malthx_p --> adp_c + h_c + malthx_c + pi_c
MALTPTabcpp,0.0,-2.0,atp_c + h2o_c + maltpt_p --> adp_c + h_c + maltpt_c + pi_c
MALTTRabcpp,0.0,-2.0,atp_c + h2o_c + malttr_p --> adp_c + h_c + malttr_c + pi_c
MALTTTRabcpp,0.0,3.5453371578055286,atp_c + h2o_c + maltttr_p --> adp_c + h_c + maltttr_c + pi_c
MAN6Pt6_2pp,0.0,-2.0,man6p_p + 2.0 pi_c --> man6p_c + 2.0 pi_p
MANGLYCptspp,0.0,-2.0,manglyc_p + pep_c --> man6pglyc_c + pyr_c
MELIBt2pp,0.0,15.015269650845035,h_p + melib_p --> h_c + melib_c
METabcpp,0.0,38.230310667826416,atp_c + h2o_c + met__L_p --> adp_c + h_c + met__L_c + pi_c
EX_fe3hox_un_e,0.0,73.69886172794958,fe3hox_un_e --> 
GGPTRCS,0.0,-661.8157460754836,atp_c + glu__L_c + ptrc_c --> adp_c + ggptrc_c + h_c + pi_c
EX_23dappa_e,-0.0,-2.0,23dappa_e --> 
RMNtpp,0.0,-2.0,h_p + rmn_p --> h_c + rmn_c
SERt4pp,0.0,-2.0,na1_p + ser__L_p --> na1_c + ser__L_c
SUCCt2_3pp,0.0,17.522904476267556,3.0 h_p + succ_p --> 3.0 h_c + succ_c
MNLptspp,0.0,-2.0,mnl_p + pep_c --> mnl1p_c + pyr_c
NAt3_1p5pp,0.0,14.50763482542252,3.0 h_p + 2.0 na1_c --> 3.0 h_c + 2.0 na1_p
NAt3_2pp,0.0,10.507634825422517,2.0 h_p + na1_c --> 2.0 h_c + na1_p
NH4tpp,8.004346920341396,-2.0,nh4_p --> nh4_c
NMNPtpp,0.0,-2.0,nmn_p --> nmn_c
NO2t2rpp,0.0,-2.0,h_p + no2_p --> h_c + no2_c
NO3t7pp,0.0,-2.0,no2_c + no3_p --> no2_p + no3_c
ORNabcpp,0.0,19.215041016981388,atp_c + h2o_c + orn_p --> adp_c + h_c + orn_c + pi_c
PIuabcpp,0.0,21.21504101698147,atp_c + h2o_c + pi_p --> adp_c + h_c + 2.0 pi_c
PNTOt4pp,0.0,-2.0,na1_p + pnto__R_p --> na1_c + pnto__R_c
FRULYSDG,0.0,-121.8215698244789,frulysp_c + h2o_c --> g6p_c + lys__L_c
METDabcpp,0.0,-2.0,atp_c + h2o_c + met__D_p --> adp_c + h_c + met__D_c + pi_c
PROabcpp,0.0,25.215041016981388,atp_c + h2o_c + pro__L_p --> adp_c + h_c + pi_c + pro__L_c
PROt2rpp,0.0,2.0,h_p + pro__L_p --> h_c + pro__L_c
PROt4pp,0.0,-2.0,na1_p + pro__L_p --> na1_c + pro__L_c
PTRCabcpp,0.0,21.21504101698153,atp_c + h2o_c + ptrc_p --> adp_c + h_c + pi_c + ptrc_c
ASNNpp,0.0,120.88766235799258,asn__L_p + h2o_p --> asp__L_p + nh4_p
GLUNpp,0.0,197.62878993381452,gln__L_p + h2o_p --> glu__L_p + nh4_p
NTD12,0.0,-24.938903369316677,dimp_c + h2o_c --> din_c + pi_c
FECRMtonex,0.0,-2.0,fecrm_e + h_p --> fecrm_p + h_c
ARBTNtonex,0.0,-2.0,arbtn_fe3_e + h_p --> arbtn_fe3_p + h_c
ADOCBLabcpp,0.0,-2.0,adocbl_p + atp_c + h2o_c --> adocbl_c + adp_c + h_c + pi_c
EX_enter_e,0.0,73.69886172794958,enter_e --> 
EX_fecrm_un_e,-0.0,-2.0,fecrm_un_e --> 
EX_cgly_e,0.0,1147.822996208919,cgly_e --> 
EX_chtbs_e,-0.0,-2.0,chtbs_e --> 
EX_gmp_e,0.0,2130.8469867652157,gmp_e --> 
EX_h2o2_e,0.0,291.16459545894753,h2o2_e --> 
EX_ump_e,0.0,515.9577276774066,ump_e --> 
EX_pydam_e,0.0,1612.8468299449748,pydam_e --> 
CRNabcpp,0.0,21.215041016981424,atp_c + crn_p + h2o_c --> adp_c + crn_c + h_c + pi_c
CRNDabcpp,0.0,23.215041016981424,atp_c + crn__D_p + h2o_c --> adp_c + crn__D_c + h_c + pi_c
DNTPPA,0.0004958287254768212,-18.95421954615449,ahdt_c + h2o_c --> dhpmp_c + h_c + ppi_c
CTBTabcpp,0.0,25.215041016981473,atp_c + ctbt_p + h2o_c --> adp_c + ctbt_c + h_c + pi_c
NTPP9,0.0,465.5370952531107,h2o_c + itp_c --> h_c + imp_c + ppi_c
NTPP10,0.0,3.856944188257888,ditp_c + h2o_c --> dimp_c + h_c + ppi_c
NTPP11,0.0,321.4493583649562,h2o_c + xtp_c --> h_c + ppi_c + xmp_c
NTD10pp,0.0,-41.343848685563216,h2o_p + xmp_p --> pi_p + xtsn_p
NTD1pp,0.0,-38.31119938848127,dump_p + h2o_p --> duri_p + pi_p
NTD2pp,0.0,-24.818146250136692,h2o_p + ump_p --> pi_p + uri_p
NTD3pp,0.0,-40.452407825346484,dcmp_p + h2o_p --> dcyt_p + pi_p
NTD4pp,0.0,-41.740599499050745,cmp_p + h2o_p --> cytd_p + pi_p
NTD5pp,0.0,-36.64256486281499,dtmp_p + h2o_p --> pi_p + thymd_p
NTD6pp,0.0,-38.19744593231076,damp_p + h2o_p --> dad_2_p + pi_p
NTD7pp,0.0,-42.27778849916365,amp_p + h2o_p --> adn_p + pi_p
NTD9pp,0.0,-38.49877264179827,gmp_p + h2o_p --> gsn_p + pi_p
PEAMNOpp,0.0,-74.4974676307944,h2o_p + o2_p + peamn_p --> h2o2_p + nh4_p + pacald_p
GAL1PPpp,0.0,-21.73064971329302,gal1p_p + h2o_p --> gal_p + pi_p
H2O2tex,0.0,2.0,h2o2_e --> h2o2_p
ARGDCpp,0.0,-278.16377554993574,arg__L_p + h_p --> agm_p + co2_p
ALLPI,0.0,87.63409059854621,all6p_c --> allul6p_c
ALLK,0.0,-17.713208915242042,all__D_c + atp_c --> adp_c + all6p_c + h_c
ALLULPE,0.0,16.996639698977184,allul6p_c --> f6p_c
ADEtex,0.0,-2.0,ade_e --> ade_p
ADNtex,0.0,-2.0,adn_e --> adn_p
AGMtex,0.0,-2.0,agm_e --> agm_p
ALAtex,0.0,-2.0,ala__L_e --> ala__L_p
BALAtex,0.0,-2.0,ala_B_e --> ala_B_p
DALAtex,0.0,-2.0,ala__D_e --> ala__D_p
AMPtex,0.0,2.0,amp_e --> amp_p
ARBtex,0.0,-2.0,arab__L_e --> arab__L_p
ARGtex,0.0,-2.0,arg__L_e --> arg__L_p
ASCBtex,0.0,2.0,ascb__L_e --> ascb__L_p
FACOAL100t2pp,0.0,-35.76992664660793,atp_c + coa_c + dca_p + h_p --> amp_c + dcacoa_c + h_c + ppi_c
RIBabcpp,0.0,109.5427313661989,atp_c + h2o_c + rib__D_p --> adp_c + h_c + pi_c + rib__D_c
GPDDA3pp,0.0,-25.99645337166092,g3ps_p + h2o_p --> glyc3p_p + h_p + ser__L_p
GPDDA4pp,0.0,54.8102643593963,g3pg_p + h2o_p --> glyc3p_p + glyc_p + h_p
GPDDA2pp,0.0,-23.398612582919498,g3pe_p + h2o_p --> etha_p + glyc3p_p + h_p
FACOAL120t2pp,0.0,334.98315096375757,atp_c + coa_c + ddca_p + h_p --> amp_c + ddcacoa_c + h_c + ppi_c
FACOAL140t2pp,0.0,-44.572331664952344,atp_c + coa_c + h_p + ttdca_p --> amp_c + h_c + ppi_c + tdcoa_c
FE3HOXtonex,0.0,-2.0,fe3hox_e + h_p --> fe3hox_p + h_c
CU2abcpp,0.0,31.722675842403945,atp_c + cu2_c + h2o_c --> adp_c + cu2_p + h_c + pi_c
COBALT2abcpp,0.0,31.722675842403945,atp_c + cobalt2_c + h2o_c --> adp_c + cobalt2_p + h_c + pi_c
NI2abcpp,0.0,31.722675842403945,atp_c + h2o_c + ni2_c --> adp_c + h_c + ni2_p + pi_c
MG2uabcpp,0.0,40.737945493249114,atp_c + h2o_c + mg2_p --> adp_c + h_c + mg2_c + pi_c
HCYSMT2,0.0,-39.52714846708204,hcys__L_c + mmet_c --> h_c + 2.0 met__L_c
MMETtex,0.0,2.0,mmet_e --> mmet_p
FE3tex,0.0,-2.0,fe3_e --> fe3_p
MG2tex,0.006429468151736534,-2.0,mg2_e --> mg2_p
Zn2tex,0.00025273183167056577,-2.0,zn2_e --> zn2_p
MMETt2pp,0.0,-2.0,h_p + mmet_p --> h_c + mmet_c
CD2tex,0.0,-2.0,cd2_e --> cd2_p
GLNabcpp,0.0,-2.0,atp_c + gln__L_p + h2o_c --> adp_c + gln__L_c + h_c + pi_c
GLUabcpp,0.0,25.21504101698143,atp_c + glu__L_p + h2o_c --> adp_c + glu__L_c + h_c + pi_c
GLUABUTt7pp,0.0,2.0,4abut_c + glu__L_p --> 4abut_p + glu__L_c
GLUt2rpp,0.0,2.0,glu__L_p + h_p --> glu__L_c + h_c
GLUt4pp,0.0,-1.9999999999999982,glu__L_p + na1_p --> glu__L_c + na1_c
GLYALDtpp,0.0,-2.0,glyald_p --> glyald_c
EX_etha_e,0.0,533.6770210124378,etha_e --> 
ACGK,0.21922596467302047,-21.36887301297037,acglu_c + atp_c --> acg5p_c + adp_c
LCTSt3ipp,0.0,-2.0,h_p + lcts_c --> h_c + lcts_p
ARBt3ipp,0.0,15.015269650845028,arab__L_c + h_p --> arab__L_p + h_c
14GLUCANabcpp,0.0,-2.0,14glucan_p + atp_c + h2o_c --> 14glucan_c + adp_c + h_c + pi_c
14GLUCANtexi,0.0,-2.0,14glucan_e --> 14glucan_p
DHPTPE,0.0,-70.39860794199922,ahdt_c --> dhmptp_c
NADPHQR2,0.0,20.928086769718632,h_c + nadph_c + q8_c --> nadp_c + q8h2_c
NADPHQR3,0.0,9.861494999860122,h_c + mqn8_c + nadph_c --> mql8_c + nadp_c
NADPHQR4,0.0,49.05604531585374,2dmmq8_c + h_c + nadph_c --> 2dmmql8_c + nadp_c
GLBRAN2,0.0,-6.110126300892091,glycogen_c --> bglycogen_c
ASR,0.0,-28.010669538082084,aso4_c + 2.0 gthrd_c --> aso3_c + gthox_c + h2o_c
ASO3tex,0.0,-2.0,aso3_e --> aso3_p
MANGLYCtex,0.0,-2.0,manglyc_e --> manglyc_p
EX_frulys_e,0.0,447.0583182393224,frulys_e --> 
METOX1s,0.0,-2.0,h2o2_c + met__L_c --> h2o_c + metsox_S__L_c
METOX2s,0.0,173.03933539884133,h2o2_c + met__L_c --> h2o_c + metsox_R__L_c
FRUURt2rpp,0.0,2.0,fruur_p + h_p --> fruur_c + h_c
FRUURtex,0.0,2.0,fruur_e --> fruur_p
ECAtpp,0.0,-7.5823791833390715,unagamuf_c --> unagamuf_p
O16AT,0.0,-12.053666752127981,accoa_c + ragund_c --> aragund_c + coa_c
O16GALFT,0.0,-20.452444592468055,garagund_c + udpgalfur_c --> gfgaragund_c + h_c + udp_c
O16GLCT2,0.0,-2.0,gfgaragund_c + udpg_c --> h_c + o16aund_c + udp_c
O16AUNDtpp,0.0,-10.650868340216107,o16aund_c --> o16aund_p
O16AP1pp,0.0,-49.59907550481876,2.0 o16aund_p --> h_p + o16a2und_p + udcpdp_p
GLYCAt2rpp,0.0,-2.0,glyc__R_p + h_p --> glyc__R_c + h_c
GLYCAtex,0.0,-2.0,glyc__R_e --> glyc__R_p
EX_enlipa_e,-0.0,-2.0,enlipa_e --> 
EX_hacolipa_e,-0.0,-2.0,hacolipa_e --> 
AGM4PCP,0.0,-9.79376875133039,anhgm4p_c + h2o_c --> ala__D_c + anhgm3p_c
4PCP,0.0,-15.063993206364785,LalaDgluMdapDala_c + h2o_c --> LalaDgluMdap_c + ala__D_c
4PCPpp,0.0,66.72922532319171,LalaDgluMdapDala_p + h2o_p --> LalaDgluMdap_p + ala__D_p
FALDH2,0.0,-28.151766562794542,hmgth_c + nad_c --> Sfglutth_c + h_c + nadh_c
GLYBabcpp,0.0,38.230310667826416,atp_c + glyb_p + h2o_c --> adp_c + glyb_c + h_c + pi_c
GLYC3Pt6pp,0.0,-2.0,glyc3p_p + pi_c --> glyc3p_c + pi_p
GLYCLTt4pp,0.0,-2.0,glyclt_p + na1_p --> glyclt_c + na1_c
GLYCtpp,0.0,-2.0,glyc_c --> glyc_p
H2Otpp,0.0,2.0,h2o_p --> h2o_c
HCINNMt2rpp,0.0,2.0,3hcinnm_p + h_p --> 3hcinnm_c + h_c
HISabcpp,0.0,25.21504101698156,atp_c + h2o_c + his__L_p --> adp_c + h_c + his__L_c + pi_c
HISt2rpp,0.0,2.0,h_p + his__L_p --> h_c + his__L_c
CBIAT,0.0,37.84279441856181,atp_c + cbi_c + h_c --> adocbi_c + pppi_c
LYSabcpp,0.0,38.23031066782647,atp_c + h2o_c + lys__L_p --> adp_c + h_c + lys__L_c + pi_c
COBALT2tex,1.8528726662064938e-05,-2.0,cobalt2_e --> cobalt2_p
PPDOy,0.0,489.55163170053174,h_c + lald__D_c + nadph_c --> 12ppd__R_c + nadp_c
FALGTHLs,0.0,2.0,fald_c + gthrd_c --> hmgth_c
NTD12pp,0.0,-40.56265818830957,dimp_p + h2o_p --> din_p + pi_p
PPA2,0.0,150.37486232745047,h2o_c + pppi_c --> h_c + pi_c + ppi_c
DIMPtex,0.0,-2.0,dimp_e --> dimp_p
3NTD7pp,0.0,-15.646986152273598,3amp_p + h2o_p --> adn_p + pi_p
3NTD4pp,0.0,-18.279043888170634,3cmp_p + h2o_p --> cytd_p + pi_p
3NTD2pp,0.0,-19.03463252315214,3ump_p + h2o_p --> pi_p + uri_p
3NTD9pp,0.0,-21.350928068142366,3gmp_p + h2o_p --> gsn_p + pi_p
23PDE7pp,0.0,-15.29812133380699,23camp_p + h2o_p --> 3amp_p + h_p
GALTptspp,0.0,124.13820348678422,galt_p + pep_c --> galt1p_c + pyr_c
GALURt2rpp,0.0,2.0,galur_p + h_p --> galur_c + h_c
GLCNt2rpp,0.0,-2.0,glcn_p + h_p --> glcn_c + h_c
GLCptspp,10.0,-2.0000000000000018,glc__D_p + pep_c --> g6p_c + pyr_c
GLCRt2rpp,0.0,-2.0,glcr_p + h_p --> glcr_c + h_c
GLCt2pp,0.0,-2.0,glc__D_p + h_p --> glc__D_c + h_c
GLCURt2rpp,0.0,2.0,glcur_p + h_p --> glcur_c + h_c
ACMUMptspp,0.0,-2.0,acmum_p + pep_c --> acmum6p_c + pyr_c
EX_h2o_e,40.857081561929974,-2.0,h2o_e --> 
EX_ala__D_e,0.0,127.06449670047391,ala__D_e --> 
HSTPT,0.07021498026042833,-73.45026977586167,glu__L_c + imacp_c --> akg_c + hisp_c
THDPS,0.27492850506265304,-76.61158272020111,h2o_c + succoa_c + thdp_c --> coa_c + sl2a6o_c
ACONMT,0.0,-3.768593936722027,acon_T_c + amet_c --> aconm_c + ahcys_c
XTSNtex,0.0,2.0,xtsn_e --> xtsn_p
EX_hdca_e,0.0,1729.5860622997545,hdca_e --> 
EX_glcr_e,0.0,-2.0,glcr_e --> 
GNK,0.0,41.585613749996284,atp_c + glcn_c --> 6pgc_c + adp_c + h_c
HMBS,0.0003305524836512385,-781.9548918928122,h2o_c + 4.0 ppbng_c --> hmbil_c + 4.0 nh4_c
RMK,0.0,319.4257726443653,atp_c + rml_c --> adp_c + h_c + rml1p_c
FHL,0.0,32.77227821802859,for_c + h_c --> co2_c + h2_c
HYPOE,0.0,174.7755814839595,h2o_c + pyam5p_c --> pi_c + pydam_c
MEPCT,0.001770605119826914,-44.82730124605041,2me4p_c + ctp_c + h_c --> 4c2me_c + ppi_c
GLUDy,0.0,28.88874785632915,glu__L_c + h2o_c + nadp_c --> akg_c + h_c + nadph_c + nh4_c
ZN2abcpp,0.0,31.722675842403945,atp_c + h2o_c + zn2_c --> adp_c + h_c + pi_c + zn2_p
GLYCLTDy,0.0,54.34374295316212,glx_c + h_c + nadph_c --> glyclt_c + nadp_c
LYSDC,0.0,1481.371505796194,h_c + lys__L_c --> 15dap_c + co2_c
DAAD,0.0,99.20747333860368,ala__D_c + fad_c + h2o_c --> fadh2_c + nh4_c + pyr_c
UREAtpp,0.0,2.0,urea_p --> urea_c
XANt2pp,0.0,8.507634825422429,h_p + xan_p --> h_c + xan_c
GLYC3Pabcpp,0.0,19.215041016981395,atp_c + glyc3p_p + h2o_c --> adp_c + glyc3p_c + h_c + pi_c
PPPNt2rpp,0.0,2.0,h_p + pppn_p --> h_c + pppn_c
PTRCORNt7pp,0.0,2.0000000000000284,orn_c + ptrc_p --> orn_p + ptrc_c
SPMDabcpp,0.0,-2.0,atp_c + h2o_c + spmd_p --> adp_c + h_c + pi_c + spmd_c
HG2tex,0.0,2.0,hg2_e --> hg2_p
NTPP5,0.0,-5.276922534636727,datp_c + h2o_c --> damp_c + h_c + ppi_c
ATPM,6.86,29.722675842403945,atp_c + h2o_c --> adp_c + h_c + pi_c
NADPPPS,0.0,1095.8391425284863,h2o_c + nadp_c --> nad_c + pi_c
EX_mnl_e,0.0,18.037916092288512,mnl_e --> 
NTD3,0.0,226.82655887636275,dcmp_c + h2o_c --> dcyt_c + pi_c
GLYOX,0.0,315.335321854054,h2o_c + lgt__S_c --> gthrd_c + h_c + lac__D_c
DADNtex,0.0,-2.0,dad_2_e --> dad_2_p
DHAtex,0.0,2.0,dha_e --> dha_p
ETOHtex,0.0,-2.0,etoh_e --> etoh_p
MTRPOX,0.0,-41.97868531370477,Nmtrp_c + h2o_c + o2_c --> fald_c + h2o2_c + trp__L_c
AGM4PCPpp,0.0,-8.6521348347909,anhgm4p_p + h2o_p --> ala__D_p + anhgm3p_p
