,fluxes,kcat,MW,kcat_MW,source,equ
CDAPPA180,0.0,,,,,cdpdodecg_c + h2o_c --> cmp_c + 2.0 h_c + pa180_c
NTP12,0.0,,,,,h2o_c + xtp_c --> h_c + pi_c + xdp_c
PE141abcpp,0.0,,,,,atp_c + h2o_c + pe141_c --> adp_c + h_c + pe141_p + pi_c
PE160abcpp,0.05317430240069358,,,,,atp_c + h2o_c + pe160_c --> adp_c + h_c + pe160_p + pi_c
PE161abcpp,0.06267358229801873,,,,,atp_c + h2o_c + pe161_c --> adp_c + h_c + pe161_p + pi_c
PSD141,0.0,,,,,h_c + ps141_c --> co2_c + pe141_c
PG140abcpp,0.0,,,,,atp_c + h2o_c + pg140_c --> adp_c + h_c + pg140_p + pi_c
PG141abcpp,0.0,,,,,atp_c + h2o_c + pg141_c --> adp_c + h_c + pg141_p + pi_c
PG180abcpp,0.0,,,,,atp_c + h2o_c + pg180_c --> adp_c + h_c + pg180_p + pi_c
PG181abcpp,0.0,,,,,atp_c + h2o_c + pg181_c --> adp_c + h_c + pg181_p + pi_c
PGP141abcpp,0.0,,,,,atp_c + h2o_c + pgp141_c --> adp_c + h_c + pgp141_p + pi_c
PGP160abcpp,0.0,,,,,atp_c + h2o_c + pgp160_c --> adp_c + h_c + pgp160_p + pi_c
PGP180abcpp,0.0,,,,,atp_c + h2o_c + pgp180_c --> adp_c + h_c + pgp180_p + pi_c
PAPA181pp,0.0,,,,,h2o_p + pa181_p --> 12dgr181_p + pi_p
PA140abcpp,0.0,,,,,atp_c + h2o_c + pa140_c --> adp_c + h_c + pa140_p + pi_c
12DGR120tipp,0.0,,,,,12dgr120_p --> 12dgr120_c
MDDCP4pp_num1,0.0,121835.83846153847,47.7518,2551.439704085259,,h2o_p + murein5p4p_p --> ala__D_p + murein4p4p_p
CLPNS140pp_num1,0.0,,,,,2.0 pg140_p --> clpn140_p + glyc_p
CLPNS141pp_num1,0.0,,,,,2.0 pg141_p --> clpn141_p + glyc_p
PG120abcpp,0.0,,,,,atp_c + h2o_c + pg120_c --> adp_c + h_c + pg120_p + pi_c
PE140abcpp,0.0,,,,,atp_c + h2o_c + pe140_c --> adp_c + h_c + pe140_p + pi_c
CFAS160E,0.0,52820.22857142856,87.81700000000002,601.480676536759,,2.0 amet_c + pe161_c --> 2.0 ahcys_c + cpe160_c + 2.0 h_c
CFAS180E,0.0,52820.22857142856,87.81700000000002,601.480676536759,,2.0 amet_c + pe181_c --> 2.0 ahcys_c + cpe180_c + 2.0 h_c
CFAS180G,0.0,52820.22857142856,87.81700000000002,601.480676536759,,2.0 amet_c + pg181_c --> 2.0 ahcys_c + cpg180_c + 2.0 h_c
PAPA160,0.0,,,,,h2o_c + pa160_c --> 12dgr160_c + pi_c
PAPA180,0.0,,,,,h2o_c + pa180_c --> 12dgr180_c + pi_c
PAPA181,0.0,,,,,h2o_c + pa181_c --> 12dgr181_c + pi_c
PETNT161pp,0.0,,,,,lipa_p + pe161_p --> 12dgr161_p + enlipa_p
PSSA160,0.05317430240069358,,,,,cdpdhdecg_c + ser__L_c --> cmp_c + h_c + ps160_c
PSSA181,0.0,,,,,cdpdodec11eg_c + ser__L_c --> cmp_c + h_c + ps181_c
DAGK140,0.0,,,,,12dgr140_c + atp_c --> adp_c + h_c + pa140_c
DAGK160,0.0,171702.16363636366,39.7336,4321.334176524745,,12dgr160_c + atp_c --> adp_c + h_c + pa160_c
DAGK141,0.0,,,,,12dgr141_c + atp_c --> adp_c + h_c + pa141_c
DAGK161,0.0,,,,,12dgr161_c + atp_c --> adp_c + h_c + pa161_c
AGPAT181,0.0,,,,,1odec11eg3p_c + octeACP_c --> ACP_c + pa181_c
MDDEP3pp_num1,0.0,,,,,h2o_p + murein5px4p_p --> murein5p4p_p
MDDEP4pp_num1,0.0,,,,,h2o_p + murein4px4px4p_p --> murein4px4p4p_p
MLTGY1pp_num1,0.0,,,,,murein4p4p_p --> 2.0 anhgm4p_p
CGLYtex_num1,0.0,1684509.73279686,41.2193,40867.014548933636,,cgly_e --> cgly_p
3HAD40_num1,0.0,,,,,3haACP_c --> but2eACP_c + h2o_c
PLIPA1E141pp,0.0,,,,,h2o_p + pe141_p --> 2agpe141_p + h_p + ttdcea_p
3OAS60_num1,0.2965441868298311,,,,,butACP_c + h_c + malACP_c --> 3ohexACP_c + ACP_c + co2_c
3OAS160_num1,0.10634860480138716,,,,,h_c + malACP_c + myrsACP_c --> 3opalmACP_c + ACP_c + co2_c
3OAR60,0.2965441868298311,459837.7364445568,102.2401,4497.626043446327,,3ohexACP_c + h_c + nadph_c --> 3hhexACP_c + nadp_c
3OAR80,0.2965441868298311,459837.7364445568,102.2401,4497.626043446327,,3ooctACP_c + h_c + nadph_c --> 3hoctACP_c + nadp_c
MLDCP3App_num1,0.0,576000.0,36.0819,15963.682622034874,,h2o_p + murein5px3p_p --> alaala_p + murein3px3p_p
MLDCP1Bpp_num1,0.0,576000.0,36.0819,15963.682622034874,,h2o_p + murein4p4p_p --> ala__D_p + murein4p3p_p
2AGPE181tipp,0.0,,,,,2agpe181_p --> 2agpe181_c
2AGPA140tipp,0.0,,,,,2tdecg3p_p --> 2tdecg3p_c
2AGPA160tipp,0.0,,,,,2hdecg3p_p --> 2hdecg3p_c
2AGPA180tipp,0.0,,,,,2odecg3p_p --> 2odecg3p_c
2AGPA141tipp,0.0,,,,,2tdec7eg3p_p --> 2tdec7eg3p_c
EX_urate_e,0.0,,,,,urate_e --> 
PLIPA1G160pp,0.0,,,,,h2o_p + pg160_p --> 2agpg160_p + h_p + hdca_p
PLIPA1G141pp,0.0,,,,,h2o_p + pg141_p --> 2agpg141_p + h_p + ttdcea_p
LPLIPAL2E160,0.0,3725460.0,38.9778,95579.02190477654,,2agpe160_c + h2o_c --> g3pe_c + h_c + hdca_c
LPLIPAL2G140,0.0,,,,,2agpg140_c + h2o_c --> g3pg_c + h_c + ttdca_c
LPLIPAL2G160,0.0,,,,,2agpg160_c + h2o_c --> g3pg_c + h_c + hdca_c
2AGPE140tipp,0.0,,,,,2agpe140_p --> 2agpe140_c
2AGPE160tipp,0.0,,,,,2agpe160_p --> 2agpe160_c
2AGPE180tipp,0.0,,,,,2agpe180_p --> 2agpe180_c
2AGPE141tipp,0.0,,,,,2agpe141_p --> 2agpe141_c
2AGPE161tipp,0.0,,,,,2agpe161_p --> 2agpe161_c
2AGPA161tipp,0.0,,,,,2hdec9eg3p_p --> 2hdec9eg3p_c
2AGPA181tipp,0.0,,,,,2odec11eg3p_p --> 2odec11eg3p_c
2AGPG120tipp,0.0,,,,,2agpg120_p --> 2agpg120_c
LPLIPAL2G120,0.0,,,,,2agpg120_c + h2o_c --> ddca_c + g3pg_c + h_c
PA141abcpp,0.0,,,,,atp_c + h2o_c + pa141_c --> adp_c + h_c + pa141_p + pi_c
PA161abcpp,0.0,,,,,atp_c + h2o_c + pa161_c --> adp_c + h_c + pa161_p + pi_c
PA180abcpp,0.0,,,,,atp_c + h2o_c + pa180_c --> adp_c + h_c + pa180_p + pi_c
PGPP161pp_num1,0.0,86400.0,19.4179,4449.502778364294,,h2o_p + pgp161_p --> pg161_p + pi_p
PE120abcpp,0.0,,,,,atp_c + h2o_c + pe120_c --> adp_c + h_c + pe120_p + pi_c
PE180abcpp,0.0,,,,,atp_c + h2o_c + pe180_c --> adp_c + h_c + pe180_p + pi_c
PAPA140,0.0,,,,,h2o_c + pa140_c --> 12dgr140_c + pi_c
PAPA141,0.0,,,,,h2o_c + pa141_c --> 12dgr141_c + pi_c
PAPA161,0.0,,,,,h2o_c + pa161_c --> 12dgr161_c + pi_c
GTHOXtex_num1,0.0,1684509.73279686,41.2193,40867.014548933636,,gthox_e --> gthox_p
DSBAO1,0.0,,,,,dsbard_p + q8_c --> dsbaox_p + q8h2_c
DSBAO2,0.0,,,,,dsbard_p + mqn8_c --> dsbaox_p + mql8_c
DSBDR_num1,0.0,,,,,dsbdox_c + trdrd_c --> dsbdrd_c + trdox_c
TDSR1,0.0,,,,,dsbcox_p + dsbdrd_c --> dsbcrd_p + dsbdox_c
CGLYabcpp,0.0,,,,,atp_c + cgly_p + h2o_c --> adp_c + cgly_c + h_c + pi_c
PLIPA2A120pp,0.0,102572.83636363636,66.3254,1546.5091256688447,,h2o_p + pa120_p --> 1ddecg3p_p + ddca_p + h_p
PLIPA2A160pp,0.0,102572.83636363636,66.3254,1546.5091256688447,,h2o_p + pa160_p --> 1hdecg3p_p + h_p + hdca_p
CLPNH180pp,0.0,,,,,clpn180_p + h2o_p --> h_p + pa180_p + pg180_p
LPLIPAL2E120,0.0,,,,,2agpe120_c + h2o_c --> ddca_c + g3pe_c + h_c
EAR100x,0.0,,,,,h_c + nadh_c + tdec2eACP_c --> dcaACP_c + nad_c
EAR120x,0.0,,,,,h_c + nadh_c + tddec2eACP_c --> ddcaACP_c + nad_c
EAR160x,0.0,52799.08398007392,111.4545,473.7277003626944,,h_c + nadh_c + tpalm2eACP_c --> nad_c + palmACP_c
EAR140y,0.10634860480138716,,,,,h_c + nadph_c + tmrs2eACP_c --> myrsACP_c + nadp_c
3OAS121,0.12534716459603745,4150.2897307911935,85.2257,48.6976314749095,,cdec3eACP_c + h_c + malACP_c --> 3ocddec5eACP_c + ACP_c + co2_c
3OAS80_num1,0.2965441868298311,,,,,h_c + hexACP_c + malACP_c --> 3ooctACP_c + ACP_c + co2_c
3OAS100_num1,0.2965441868298311,,,,,h_c + malACP_c + ocACP_c --> 3odecACP_c + ACP_c + co2_c
3OAS120_num1,0.17119702223379363,,,,,dcaACP_c + h_c + malACP_c --> 3oddecACP_c + ACP_c + co2_c
3OAR40,0.2965441868298311,511637.3591853162,102.2401,5004.272875176337,,actACP_c + h_c + nadph_c --> 3haACP_c + nadp_c
3OAR100,0.2965441868298311,459837.7364445568,102.2401,4497.626043446327,,3odecACP_c + h_c + nadph_c --> 3hdecACP_c + nadp_c
3HAD60_num1,0.2965441868298311,36362.210582389416,37.9377,958.4716675599582,,3hhexACP_c --> h2o_c + thex2eACP_c
3HAD100_num1,0.2965441868298311,36362.210582389416,37.9377,958.4716675599582,,3hdecACP_c --> h2o_c + tdec2eACP_c
3HAD140_num1,0.1063486048013873,36362.210582389416,37.9377,958.4716675599582,,3hmrsACP_c --> h2o_c + tmrs2eACP_c
3HAD160_num1,0.10634860480138716,36362.210582389416,37.9377,958.4716675599582,,3hpalmACP_c --> h2o_c + tpalm2eACP_c
AGPAT180,0.0,,,,,1odecg3p_c + ocdcaACP_c --> ACP_c + pa180_c
AGPAT141,0.0,,,,,1tdec7eg3p_c + tdeACP_c --> ACP_c + pa141_c
AGPAT161,0.06267358229801873,,,,,1hdec9eg3p_c + hdeACP_c --> ACP_c + pa161_c
DASYN120,0.0,20904.0,31.4534,664.6022369600743,,ctp_c + h_c + pa120_c --> cdpdddecg_c + ppi_c
EAR40x,0.0,,,,,but2eACP_c + h_c + nadh_c --> butACP_c + nad_c
EAR60y,0.2965441868298311,,,,,h_c + nadph_c + thex2eACP_c --> hexACP_c + nadp_c
MLDEP1pp,0.0,,,,,h2o_p + murein3px3p_p --> murein3p3p_p
MLDEP2pp,0.0,,,,,h2o_p + murein5px3p_p --> murein5p3p_p
MLTGY2pp_num1,0.0,,,,,murein4p3p_p --> anhgm3p_p + anhgm4p_p
MLTGY4pp_num1,0.0,,,,,murein4px4p4p_p --> anhgm4p_p + murein4px4p_p
EAR60x,0.0,,,,,h_c + nadh_c + thex2eACP_c --> hexACP_c + nad_c
EAR80x,0.0,,,,,h_c + nadh_c + toct2eACP_c --> nad_c + ocACP_c
PE181abcpp,0.0,,,,,atp_c + h2o_c + pe181_c --> adp_c + h_c + pe181_p + pi_c
12DGR161tipp,0.0,,,,,12dgr161_p --> 12dgr161_c
12DGR181tipp,0.0,,,,,12dgr181_p --> 12dgr181_c
NTP11,0.0,,,,,ditp_c + h2o_c --> didp_c + h_c + pi_c
3OAS180_num1,0.0,4150.2897307911935,86.0906,48.20839593162546,,h_c + malACP_c + palmACP_c --> 3ooctdACP_c + ACP_c + co2_c
3HAD180_num1,0.0,,,,,3hoctaACP_c --> h2o_c + toctd2eACP_c
CDAPPA120,0.0,,,,,cdpdddecg_c + h2o_c --> cmp_c + 2.0 h_c + pa120_c
PSSA120,0.0,,,,,cdpdddecg_c + ser__L_c --> cmp_c + h_c + ps120_c
PSD120,0.0,,,,,h_c + ps120_c --> co2_c + pe120_c
PAPA120,0.0,,,,,h2o_c + pa120_c --> 12dgr120_c + pi_c
EX_cpgn_un_e,-0.0,,,,,cpgn_un_e --> 
MDDEP1pp_num1,0.0,,,,,h2o_p + murein4px4p_p --> murein4p4p_p
MDDEP2pp_num1,0.0,,,,,h2o_p + murein3px4p_p --> murein4p3p_p
PSD181,0.0,,,,,h_c + ps181_c --> co2_c + pe181_c
DAGK180,0.0,,,,,12dgr180_c + atp_c --> adp_c + h_c + pa180_c
DAGK181,0.0,,,,,12dgr181_c + atp_c --> adp_c + h_c + pa181_c
PLIPA2E120pp,0.0,,,,,h2o_p + pe120_p --> 1agpe120_p + ddca_p + h_p
PLIPA2G141pp,0.0,,,,,h2o_p + pg141_p --> 1agpg141_p + h_p + ttdcea_p
PLIPA2G161pp,0.0,,,,,h2o_p + pg161_p --> 1agpg161_p + h_p + hdcea_p
LPLIPAL1A120pp,0.0,3725460.0,94.4875,39428.07249636195,,1ddecg3p_p + h2o_p --> ddca_p + glyc3p_p + h_p
LPLIPAL1A140pp,0.0,3725460.0,94.4875,39428.07249636195,,1tdecg3p_p + h2o_p --> glyc3p_p + h_p + ttdca_p
LPLIPAL1A181pp,0.0,,,,,1odec11eg3p_p + h2o_p --> glyc3p_p + h_p + ocdcea_p
LPLIPAL1E120pp,0.0,,,,,1agpe120_p + h2o_p --> ddca_p + g3pe_p + h_p
3OAR180,0.0,511637.3591853162,102.2401,5004.272875176337,,3ooctdACP_c + h_c + nadph_c --> 3hoctaACP_c + nadp_c
G3PAT120,0.0,107.082,100.0198,1.0706080196121168,,ddcaACP_c + glyc3p_c --> 1ddecg3p_c + ACP_c
PGSA120,0.0,,,,,cdpdddecg_c + glyc3p_c --> cmp_c + h_c + pgp120_c
TDSR2,0.0,,,,,dsbdrd_c + dsbgox_p --> dsbdox_c + dsbgrd_p
GTHRDtex_num1,0.0,1684509.73279686,41.2193,40867.014548933636,,gthrd_e --> gthrd_p
GTHRDabc2pp,0.0,,,,,atp_c + gthrd_c + h2o_c --> adp_c + gthrd_p + h_c + pi_c
OMMBLHX3,0.0,,,,,2ommbl_c + 2.0 atp_c + 3.0 h2o_c + nad_c --> 2omhmbl_c + 2.0 adp_c + 3.0 h_c + nadh_c + 2.0 pi_c
NADHPO,0.0,163862.21538553847,319.9647,512.1259169700234,,h2o2_c + h_c + nadh_c --> 2.0 h2o_c + nad_c
ACOAD7f,0.0,70896.606,89.2234,794.5965520255897,,fad_c + pmtcoa_c <-- fadh2_c + hdd2coa_c
ACOAD8f,0.0,,,,,fad_c + stcoa_c <-- fadh2_c + od2coa_c
ACOAD5f,0.0,70896.606,89.2234,794.5965520255897,,ddcacoa_c + fad_c <-- dd2coa_c + fadh2_c
ACOAD3f,0.0,70896.606,89.2234,794.5965520255897,,fad_c + occoa_c <-- fadh2_c + oc2coa_c
ACOAD2f,0.0,,,,,fad_c + hxcoa_c <-- fadh2_c + hx2coa_c
ACOAD4f,0.0,,,,,dcacoa_c + fad_c <-- dc2coa_c + fadh2_c
ACOAD6f,0.0,70896.606,89.2234,794.5965520255897,,fad_c + tdcoa_c <-- fadh2_c + td2coa_c
NADH16pp,44.82194723218878,759867.216343628,540.408,1406.0991257413434,,4.0 h_c + nadh_c + q8_c --> 3.0 h_p + nad_c + q8h2_c
NADH18pp,0.0,759867.216343628,540.408,1406.0991257413434,,2dmmq8_c + 4.0 h_c + nadh_c --> 2dmmql8_c + 3.0 h_p + nad_c
EX_tartr__D_e,0.0,,,,,tartr__D_e --> 
GLYBt2pp_num1,0.0,,,,,glyb_p + h_p --> glyb_c + h_c
DSERt2pp,0.0,,,,,h_p + ser__D_p --> h_c + ser__D_c
ALAt4pp,0.0,,,,,ala__L_p + na1_p --> ala__L_c + na1_c
LYSt3pp_num1,0.0,,,,,h_p + lys__L_c --> h_c + lys__L_p
EX_tungs_e,0.0,,,,,tungs_e --> 
CTBTCAL2,0.0,,,,,atp_c + coa_c + ctbt_c --> adp_c + ctbtcoa_c + pi_c
BGLA1_num1,0.0,,,,,6pgg_c + h2o_c --> g6p_c + glc__D_c
EX_crn__D_e,-0.0,,,,,crn__D_e --> 
GDPMNP,0.0,,,,,gdpmann_c + h2o_c --> gmp_c + 2.0 h_c + man1p_c
OPHHX3,0.00018581924711434276,,,,,2oph_c + 2.0 atp_c + 3.0 h2o_c + nad_c --> 2ohph_c + 2.0 adp_c + 3.0 h_c + nadh_c + 2.0 pi_c
AMMQLT8,0.0,,,,,2dmmql8_c + amet_c --> ahcys_c + h_c + mql8_c
FA120ACPHi,0.0,,,,,ddcaACP_c + h2o_c --> ACP_c + ddca_c + h_c
FA80ACPHi,0.0,,,,,h2o_c + ocACP_c --> ACP_c + h_c + octa_c
FA140ACPHi,0.0,11818.055172413791,22.9608,514.7057233377667,,h2o_c + myrsACP_c --> ACP_c + h_c + ttdca_c
FA100ACPHi,0.0,,,,,dcaACP_c + h2o_c --> ACP_c + dca_c + h_c
CRNDCAL2,0.0,,,,,atp_c + coa_c + crn__D_c --> adp_c + crnDcoa_c + pi_c
CRNCAL2,0.0,,,,,atp_c + coa_c + crn_c --> adp_c + crncoa_c + pi_c
CHLt2pp_num1,0.0,,,,,chol_p + h_p --> chol_c + h_c
GLYt4pp,0.0,,,,,gly_p + na1_p --> gly_c + na1_c
FRULYSE,0.0,,,,,psclys_c --> frulys_c
FRULYSt2pp,0.0,,,,,frulys_p + h_p --> frulys_c + h_c
EX_psclys_e,0.0,,,,,psclys_e --> 
TUNGStex_num1,0.0,1684509.73279686,41.2193,40867.014548933636,,tungs_e --> tungs_p
COBALT2tpp_num1,2.083175416080076e-05,,,,,cobalt2_p --> cobalt2_c
OXCDC,0.0,267660.0,242.3221,1104.5628937682532,,h_c + oxalcoa_c --> co2_c + forcoa_c
LPLIPAL2A140,0.0,3725460.0,38.9778,95579.02190477654,,2tdecg3p_c + h2o_c --> glyc3p_c + 2.0 h_c + ttdca_c
LPLIPAL2A160,0.0,3725460.0,38.9778,95579.02190477654,,2hdecg3p_c + h2o_c --> glyc3p_c + 2.0 h_c + hdca_c
LPLIPAL2A161,0.0,,,,,2hdec9eg3p_c + h2o_c --> glyc3p_c + 2.0 h_c + hdcea_c
LPLIPAL2A180,0.0,3725460.0,38.9778,95579.02190477654,,2odecg3p_c + h2o_c --> glyc3p_c + 2.0 h_c + ocdca_c
LPLIPAL2A181,0.0,,,,,2odec11eg3p_c + h2o_c --> glyc3p_c + 2.0 h_c + ocdcea_c
DM_aacald_c,-0.0,,,,,aacald_c --> 
UM3PL,0.0,,,,,LalaDgluMdap_c + atp_c + uamr_c --> adp_c + h_c + pi_c + ugmd_c
UM4PL,0.0,,,,,LalaDgluMdapDala_c + atp_c + uamr_c --> adp_c + h_c + pi_c + um4p_c
2MAHMP_num1,0.0,,,,,2mahmp_c + h2o_c --> 4ampm_c + h_c + pi_c
ZN2tpp,0.0002841451267533223,,,,,zn2_p --> zn2_c
NI2tpp,0.0002691462637575458,,,,,ni2_p --> ni2_c
COBALT2t3pp_num1,0.0,,,,,cobalt2_c + h_p --> cobalt2_p + h_c
23DAPPAt2pp,0.0,,,,,23dappa_p + h_p --> 23dappa_c + h_c
PLIPA1A120pp,0.0,5803020.0,66.3254,87493.1775760116,,h2o_p + pa120_p --> 2ddecg3p_p + ddca_p
PLIPA1A140pp,0.0,5803020.0,66.3254,87493.1775760116,,h2o_p + pa140_p --> 2tdecg3p_p + ttdca_p
PLIPA1A141pp,0.0,5803020.0,66.3254,87493.1775760116,,h2o_p + pa141_p --> 2tdec7eg3p_p + ttdcea_p
PLIPA1A160pp,0.0,5803020.0,66.3254,87493.1775760116,,h2o_p + pa160_p --> 2hdecg3p_p + hdca_p
PLIPA1A161pp,0.0,,,,,h2o_p + pa161_p --> 2hdec9eg3p_p + hdcea_p
PLIPA1A180pp,0.0,5803020.0,66.3254,87493.1775760116,,h2o_p + pa180_p --> 2odecg3p_p + ocdca_p
LPLIPAL2A120,0.0,3725460.0,38.9778,95579.02190477654,,2ddecg3p_c + h2o_c --> ddca_c + glyc3p_c + 2.0 h_c
CAt6pp,0.0,,,,,ca2_c + na1_p --> ca2_p + na1_c
5DGLCNt2rpp,0.0,,,,,5dglcn_p + h_p --> 5dglcn_c + h_c
GALCTNt2pp,0.0,,,,,galctn__D_p + h_p --> galctn__D_c + h_c
GALCTNLtex_num1,0.0,1684509.73279686,117.9984,14275.699778953442,,galctn__L_e --> galctn__L_p
EX_galctn__L_e,0.0,,,,,galctn__L_e --> 
KDUI,0.0,,,,,dt5hsu_c --> dkdglcn_c
CA2t3pp,0.0,,,,,ca2_c + h_p --> ca2_p + h_c
NADH17pp,0.0,759867.216343628,540.408,1406.0991257413434,,4.0 h_c + mqn8_c + nadh_c --> 3.0 h_p + mql8_c + nad_c
FA161ACPHi,0.0,11818.055172413791,22.9608,514.7057233377667,,h2o_c + hdeACP_c --> ACP_c + h_c + hdcea_c
FA141ACPHi,0.0,11818.055172413791,22.9608,514.7057233377667,,h2o_c + tdeACP_c --> ACP_c + h_c + ttdcea_c
ARGt3pp,0.0,,,,,arg__L_c + h_p --> arg__L_p + h_c
FA160ACPHi,0.0,11818.055172413791,22.9608,514.7057233377667,,h2o_c + palmACP_c --> ACP_c + h_c + hdca_c
MALDtex_num1,0.0,1684509.73279686,116.7646,14426.544798653533,,mal__D_e --> mal__D_p
OROTtex_num1,0.0,1684509.73279686,121.1028,13909.750499549638,,orot_e --> orot_p
PPAt4pp,0.0,,,,,na1_p + ppa_p --> na1_c + ppa_c
OROTt2_2pp,0.0,,,,,2.0 h_p + orot_p --> 2.0 h_c + orot_c
MALDt2_2pp,0.0,,,,,2.0 h_p + mal__D_p --> 2.0 h_c + mal__D_c
5DGLCNtex_num1,0.0,1684509.73279686,117.9984,14275.699778953442,,5dglcn_e --> 5dglcn_p
EX_5dglcn_e,0.0,,,,,5dglcn_e --> 
DTARTD,0.0,41280.0,120.2092,343.4013370024923,,tartr__D_c --> h2o_c + oaa_c
PLIPA2E161pp,0.0,,,,,h2o_p + pe161_p --> 1agpe161_p + h_p + hdcea_p
PLIPA2E180pp,0.0,,,,,h2o_p + pe180_p --> 1agpe180_p + h_p + ocdca_p
PLIPA2G120pp,0.0,,,,,h2o_p + pg120_p --> 1agpg120_p + ddca_p + h_p
PLIPA2G180pp,0.0,,,,,h2o_p + pg180_p --> 1agpg180_p + h_p + ocdca_p
LPLIPAL1A161pp,0.0,,,,,1hdec9eg3p_p + h2o_p --> glyc3p_p + h_p + hdcea_p
LPLIPAL1A160pp,0.0,3725460.0,94.4875,39428.07249636195,,1hdecg3p_p + h2o_p --> glyc3p_p + h_p + hdca_p
PSCLYSt2pp,0.0,,,,,h_p + psclys_p --> h_c + psclys_c
LYSt2pp,0.0,,,,,h_p + lys__L_p --> h_c + lys__L_c
GLYt2pp_num1,0.0,,,,,gly_p + h_p --> gly_c + h_c
ALAt2pp_num1,0.0,,,,,ala__L_p + h_p --> ala__L_c + h_c
BALAt2pp,0.0,,,,,ala_B_p + h_p --> ala_B_c + h_c
DALAt2pp,0.011577455692406629,,,,,ala__D_p + h_p --> ala__D_c + h_c
FE2tpp,0.01338315214306484,,,,,fe2_p --> fe2_c
MN2tpp,0.000575789685004533,,,,,mn2_p --> mn2_c
MG2tpp,0.0,,,,,mg2_p --> mg2_c
NI2t3pp_num1,0.0,,,,,h_p + ni2_c --> h_c + ni2_p
PPAtex_num1,0.0,1684509.73279686,117.9984,14275.699778953442,,ppa_e --> ppa_p
GALCTNLt2pp,0.0,,,,,galctn__L_p + h_p --> galctn__L_c + h_c
GALCTLO,0.0,,,,,galctn__L_c + nad_c --> h_c + nadh_c + tagur_c
THYMt3pp,0.0,,,,,h_p + thym_c --> h_c + thym_p
PSCLYStex_num1,0.0,1684509.73279686,41.2193,40867.014548933636,,psclys_e --> psclys_p
THYMtex_num1,0.0,1684509.73279686,121.1028,13909.750499549638,,thym_e --> thym_p
CU2tpp,0.0005907885480003095,,,,,cu2_p --> cu2_c
FE2t3pp,0.0,,,,,fe2_c + h_p --> fe2_p + h_c
MN2t3pp_num1,0.0,,,,,h_p + mn2_c --> h_c + mn2_p
MG2t3_2pp,0.007228618693797864,,,,,2.0 h_c + mg2_p --> 2.0 h_p + mg2_c
CD2tpp,0.0,,,,,cd2_p --> cd2_c
ETHAt2pp,0.0,,,,,etha_p + h_p --> etha_c + h_c
FE3abcpp,0.0,,,,,atp_c + fe3_p + h2o_c --> adp_c + fe3_c + h_c + pi_c
THRA_num1,0.0,9642.517429408868,90.6321,106.39185707281271,,thr__L_c --> acald_c + gly_c
XYLK2_num1,0.0,,,,,atp_c + xylu__L_c --> adp_c + h_c + xu5p__L_c
GLDBRAN2,0.0,1800270.0,73.5758,24468.23547960063,,bglycogen_c --> glycogen_c
CLt3_2pp,0.002168585608139359,,,,,2.0 cl_p + h_c --> 2.0 cl_c + h_p
EX_ppal_e,0.0,,,,,ppal_e --> 
POR5_num1,0.09062229695031565,,,,,coa_c + 2.0 flxso_c + pyr_c --> accoa_c + co2_c + 2.0 flxr_c + h_c
HACD8_num1,0.0,4965491.502439024,159.1859,31193.035956319145,,3ohodcoa_c + h_c + nadh_c --> 3hodcoa_c + nad_c
CTECOAI8,0.0,343538.23728813557,159.1859,2158.0946383325127,,odecoa_c --> od2coa_c
CTECOAI6,0.0,343538.23728813557,159.1859,2158.0946383325127,,tdecoa_c --> td2coa_c
MTHTHFSs,0.0,,,,,h2o_c + mdhdhf_c --> mththf_c
SELGTHR,0.0,,,,,4.0 gthrd_c + 2.0 h_c + slnt_c --> dgslnt_c + gthox_c + 3.0 h2o_c
SELGTHR3,0.0,,,,,gslnt_c + nadph_c --> gthrd_c + nadp_c + seln_c
EX_slnt_e,0.0,,,,,slnt_e --> 
MALCOAMT,1.6665403328640607e-06,,,,,amet_c + malcoa_c --> ahcys_c + malcoame_c
OGMEACPS,1.6665403328640607e-06,15694.690570458086,67.0295,234.1460188492841,,h_c + malACP_c + malcoame_c --> co2_c + coa_c + ogmeACP_c
OGMEACPR,1.6665403328640607e-06,45964.31022379477,102.2401,449.57223461043924,,h_c + nadph_c + ogmeACP_c --> hgmeACP_c + nadp_c
OPMEACPS,1.6665403328640607e-06,77453.00434661508,85.2257,908.7986880320734,,gmeACP_c + h_c + malACP_c --> ACP_c + co2_c + opmeACP_c
LIPAabctex,0.0,,,,,atp_c + h2o_c + lipa_p --> adp_c + h_c + lipa_e + pi_c
DGUNC_num1,0.0,,,,,2.0 gtp_c --> cdigmp_c + 2.0 ppi_c
CDGUNPD_num1,0.0,,,,,cdigmp_c + h2o_c --> 5pg35pg_c + h_c
LDGUNPD,0.0,,,,,5pg35pg_c + h2o_c --> 2.0 gmp_c + h_c
MPTAT,0.0,4.3199999999999985,63.6663,0.06785379392237338,,atp_c + h_c + mpt_c --> mptamp_c + ppi_c
MOADSUx,0.0,12703.890717094248,107.6936,117.96328395646769,,iscssh_c + moadamp_c + nadh_c --> amp_c + iscs_c + moadcosh_c + nad_c
CMtpp_num1,0.0,,,,,cm_p + h_p --> cm_e + h_c
FUSAtpp_num1,0.0,,,,,fusa_p + h_p --> fusa_e + h_c
RFAMPtex,0.0,,,,,rfamp_e --> rfamp_p
MINCYCtex_num1,0.0,1684509.73279686,117.9984,14275.699778953442,,mincyc_e --> mincyc_p
